scenario,date,pair,case,label,subject_id,window_duration,start_time,end_time,fullbody_onset_time,fullbody_onset_delta_t,fullbody_onset_z_score,hands_onset_time,hands_onset_delta_t,hands_onset_z_score,upper_body_onset_time,upper_body_onset_delta_t,upper_body_onset_z_score,head_onset_time,head_onset_delta_t,head_onset_z_score
53,20231119,001-002,A,0,001,1.0,2.7,3.7,3.2,0.5,2.919,3.2,0.5,3.656,3.2,0.5,3.379,-1.0,-1.0,-1.0
53,20231119,001-002,A,0,001,1.0,6.5,7.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,20231119,001-002,A,0,001,1.0,8.6,9.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.032,0.568,2.09,-1.0,-1.0,-1.0
53,20231119,001-002,A,0,001,1.0,10.8,11.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,20231119,001-002,A,0,001,1.0,16.6,17.6,-1.0,-1.0,-1.0,17.398,0.202,2.118,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,20231119,001-002,A,0,001,1.0,24.8,25.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,20231119,001-002,C,1,1,1.0,27.0,28.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.464,0.536,2.15
53,20231119,001-002,C,1,2,1.0,28.0,28.4,28.231,0.169,2.131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.031,0.369,2.529
53,20231119,001-002,C,1,1,1.0,31.5,32.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,20231119,001-002,C,1,2,1.0,34.7,35.7,34.797,0.903,3.256,34.797,0.903,3.408,34.763,0.937,2.147,-1.0,-1.0,-1.0
53,20231119,001-002,A,0,001,1.0,40.6,41.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,20231119,001-002,C,1,1,1.0,41.6,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
53,20231119,001-002,C,1,2,1.0,46.3,47.3,46.395,0.905,2.257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.395,0.905,5.898
57,20231119,001-002,A,0,001,1.0,3.1,4.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,A,0,001,1.0,4.7,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,A,0,001,1.0,12.8,13.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,A,0,001,1.0,15.6,16.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,A,0,001,1.0,17.5,18.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,C,1,1,1.0,18.5,19.0,-1.0,-1.0,-1.0,18.931,0.069,2.057,18.998,0.002,2.012,18.565,0.435,2.496
57,20231119,001-002,A,0,002,1.0,21.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,A,0,002,1.0,34.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,C,1,2,1.0,35.0,35.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,A,0,001,1.0,43.6,44.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,D,0,001,1.0,45.0,46.0,45.895,0.105,8.682,45.895,0.105,11.222,45.895,0.105,9.656,45.329,0.671,2.207
57,20231119,001-002,A,0,001,1.0,46.9,47.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.995,0.905,2.544
57,20231119,001-002,A,0,001,1.0,53.1,54.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
57,20231119,001-002,D,0,001,1.0,56.6,57.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.0,2.7,3.7,-1.0,-1.0,-1.0,2.733,0.967,2.188,2.733,0.967,2.22,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,1,1.0,6.3,7.3,-1.0,-1.0,-1.0,7.066,0.234,2.608,7.066,0.234,2.089,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.0,9.2,10.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,B,1,1,1.0,10.9,11.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.0,12.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,1,1.0,13.4,14.4,-1.0,-1.0,-1.0,13.432,0.968,2.013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.0,15.1,16.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,B,1,1,1.0,18.4,19.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.0,21.5,22.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,1,1.0,24.1,25.1,24.431,0.669,2.488,24.431,0.669,3.375,24.431,0.669,2.896,-1.0,-1.0,-1.0
60,20231119,001-002,B,1,2,1.0,25.1,25.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,A,0,001,1.0,25.8,26.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,B,1,1,1.0,28.1,29.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,B,1,2,1.0,43.6,44.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,1,1.0,45.2,46.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.0,47.7,48.7,47.895,0.805,2.541,47.929,0.771,4.262,47.895,0.805,2.659,47.895,0.805,2.722
60,20231119,001-002,C,1,1,1.0,48.7,49.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.0,50.5,51.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,5.8,6.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,7.8,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,10.0,11.0,10.432,0.568,2.01,10.232,0.768,2.264,10.232,0.768,2.248,10.832,0.168,3.149
62,20231119,001-002,A,0,001,1.0,14.6,15.6,15.032,0.568,3.319,15.032,0.568,3.209,15.032,0.568,2.768,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,16.0,17.0,16.098,0.902,2.564,16.098,0.902,3.329,16.098,0.902,2.754,-1.0,-1.0,-1.0
62,20231119,001-002,C,1,1,1.0,18.0,19.0,18.032,0.968,2.193,18.032,0.968,3.06,18.032,0.968,2.525,-1.0,-1.0,-1.0
62,20231119,001-002,C,1,2,1.0,19.0,19.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,21.3,22.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.931,0.369,2.343
62,20231119,001-002,A,0,001,1.0,23.3,24.3,24.298,0.002,2.125,24.131,0.169,2.109,24.298,0.002,2.442,-1.0,-1.0,-1.0
62,20231119,001-002,D,0,001,1.0,26.4,27.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,29.8,30.8,-1.0,-1.0,-1.0,30.03,0.77,2.021,30.13,0.67,2.182,-1.0,-1.0,-1.0
62,20231119,001-002,C,1,1,1.0,32.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,C,1,2,1.0,34.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,36.9,37.9,36.93,0.97,2.315,36.93,0.97,3.243,36.93,0.97,2.707,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,38.0,39.0,38.896,0.104,3.767,38.096,0.904,2.088,38.896,0.104,4.327,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.0,39.6,40.6,40.596,0.004,2.377,40.329,0.271,2.565,40.329,0.271,2.129,-1.0,-1.0,-1.0
62,20231119,001-002,D,0,001,1.0,42.0,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.796,0.204,2.693
62,20231119,001-002,A,0,001,1.0,46.0,47.0,46.529,0.471,2.26,46.529,0.471,3.212,46.529,0.471,2.626,-1.0,-1.0,-1.0
62,20231119,001-002,D,0,001,1.0,47.4,48.4,47.562,0.838,2.832,47.462,0.938,2.266,47.562,0.838,3.046,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,2.0,2.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.1,0.3,2.546
63,20231119,001-002,A,0,001,1.0,5.6,6.6,5.699,0.901,3.718,5.699,0.901,3.955,5.699,0.901,4.208,5.933,0.667,3.573
63,20231119,001-002,C,1,1,1.0,6.6,7.4,6.799,0.601,4.275,6.799,0.601,4.965,6.799,0.601,4.356,7.399,0.001,2.764
63,20231119,001-002,C,1,2,1.0,13.5,14.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.732,0.768,2.166
63,20231119,001-002,C,1,1,1.0,17.3,18.3,17.398,0.902,2.434,17.398,0.902,2.232,17.365,0.935,2.04,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,18.4,19.4,18.965,0.435,2.288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.431,0.969,2.028
63,20231119,001-002,B,1,1,1.0,20.5,21.5,20.531,0.969,4.017,20.531,0.969,4.69,20.531,0.969,4.153,-1.0,-1.0,-1.0
63,20231119,001-002,A,0,002,1.0,23.6,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.131,0.469,2.404
63,20231119,001-002,C,1,2,1.0,25.2,26.2,26.031,0.169,2.796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.564,0.636,2.037
63,20231119,001-002,C,1,1,1.0,27.7,28.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,2,1.0,29.6,30.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,1,1.0,31.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.53,0.47,3.666
63,20231119,001-002,C,1,2,1.0,32.6,33.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,1,1.0,33.6,34.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,37.5,38.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,1,1.0,39.2,40.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,2,1.0,43.3,44.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.0,51.6,52.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,53.0,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.0,58.9,59.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,61.0,62.0,61.261,0.739,2.069,61.261,0.739,2.397,61.261,0.739,2.213,61.294,0.706,2.143
63,20231119,001-002,B,1,1,1.0,62.0,62.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,2,1.0,63.7,64.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.0,67.5,68.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,70.7,71.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.793,0.907,2.752
63,20231119,001-002,C,1,1,1.0,71.7,72.3,-1.0,-1.0,-1.0,72.093,0.207,2.382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,73.1,74.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.0,74.1,75.0,74.593,0.407,5.25,74.593,0.407,6.577,74.593,0.407,5.931,-1.0,-1.0,-1.0
63,20231119,001-002,A,0,002,1.0,75.8,76.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,D,0,002,1.0,77.1,78.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.259,0.841,2.927
63,20231119,001-002,C,1,1,1.0,78.1,79.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,79.0,79.8,79.059,0.741,2.212,79.092,0.708,2.223,79.092,0.708,2.117,79.059,0.741,2.477
63,20231119,001-002,C,1,1,1.0,79.8,80.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.0,83.4,84.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.0,84.4,84.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,D,0,002,1.0,85.2,86.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.525,0.675,2.29
63,20231119,001-002,C,1,2,1.0,86.2,86.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,1,1.0,87.7,88.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,D,0,001,1.0,7.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.833,0.167,2.606
64,20231119,001-002,A,0,001,1.0,11.9,12.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,B,1,1,1.0,16.1,17.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,B,1,2,1.0,18.7,19.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,C,1,1,1.0,22.0,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,A,0,002,1.0,23.0,23.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,B,1,2,1.0,27.1,28.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,A,0,001,1.0,32.7,33.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,D,0,001,1.0,60.6,61.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,B,1,1,1.0,62.2,63.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,A,0,002,1.0,67.7,68.7,-1.0,-1.0,-1.0,67.793,0.907,2.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,C,1,2,1.0,69.3,70.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,D,0,001,1.0,73.7,74.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.0,2.1,2.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.0,4.5,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,6.1,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,7.1,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,D,0,002,1.0,8.5,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,12.0,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,13.2,14.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,14.7,15.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,18.5,19.5,19.298,0.202,2.714,19.298,0.202,2.979,18.765,0.735,2.034,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.0,19.5,19.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.0,22.1,23.1,22.198,0.902,2.809,22.198,0.902,2.965,22.164,0.936,2.286,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,23.6,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.0,24.6,25.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.0,25.8,26.8,26.531,0.269,4.776,26.497,0.303,2.011,26.497,0.303,2.194,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,2,1.0,28.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.0,30.4,31.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,D,0,002,1.0,32.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,35.7,36.7,35.763,0.937,2.09,35.73,0.97,2.352,35.73,0.97,2.039,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.0,36.7,37.4,36.763,0.637,4.281,36.763,0.637,5.501,36.763,0.637,4.693,37.296,0.104,2.02
66,20231119,001-002,A,0,001,1.0,38.3,39.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,001,1.0,40.1,41.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.929,0.171,2.353
66,20231119,001-002,A,0,001,1.0,41.9,42.9,42.029,0.871,3.575,42.029,0.871,4.365,42.029,0.871,3.87,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,1,1.0,42.9,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.0,43.0,43.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.0,43.2,43.6,43.229,0.371,2.558,43.229,0.371,2.062,43.229,0.371,2.816,43.496,0.104,2.266
66,20231119,001-002,A,0,002,1.0,43.6,44.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.0,45.6,46.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,2,1.0,49.1,50.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,1,1.0,50.1,50.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.0,50.2,50.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,D,0,001,1.0,50.5,51.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,001,1.0,51.5,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,001,1.0,52.1,53.1,52.861,0.239,2.731,52.828,0.272,2.084,52.861,0.239,3.174,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,001,1.0,53.1,53.9,53.628,0.272,3.003,53.628,0.272,3.813,53.628,0.272,3.447,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.0,55.6,56.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.928,0.672,2.074
66,20231119,001-002,A,0,002,1.0,58.5,59.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.327,0.173,2.224
68,20231119,001-002,A,0,001,1.0,6.8,7.8,7.633,0.167,3.121,7.633,0.167,4.397,7.633,0.167,3.613,-1.0,-1.0,-1.0
68,20231119,001-002,A,0,001,1.0,12.5,13.5,12.765,0.735,3.172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.732,0.768,2.529
68,20231119,001-002,A,0,001,1.0,17.1,18.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.298,0.802,2.666
68,20231119,001-002,C,1,1,1.0,18.1,18.9,18.465,0.435,2.07,18.298,0.602,2.017,18.298,0.602,2.048,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,2,1.0,19.4,20.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,1,1.0,20.4,20.7,20.431,0.269,4.338,20.431,0.269,4.932,20.431,0.269,4.937,20.631,0.069,2.249
68,20231119,001-002,A,0,002,1.0,20.7,21.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.931,0.569,2.108
68,20231119,001-002,A,0,002,1.0,22.8,23.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,2,1.0,24.8,25.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,B,1,1,1.0,28.2,29.2,28.264,0.936,3.167,28.264,0.936,3.846,28.264,0.936,3.558,28.397,0.803,2.109
68,20231119,001-002,C,1,2,1.0,29.2,30.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
