scenario,date,pair,case,label,subject_id,window_duration,shift_tau,start_time,end_time
43,20240126,006-008,C,1,6,3.0,1.0,81.1,84.1
43,20240126,006-008,C,1,8,3.0,1.0,82.9,85.9
43,20240126,006-008,C,1,6,3.0,1.0,88.5,91.5
44,20240126,006-008,C,1,8,3.0,1.0,3.8,6.8
44,20240126,006-008,C,1,6,3.0,1.0,4.8,7.8
44,20240126,006-008,C,1,8,3.0,1.0,8.0,11.0
44,20240126,006-008,C,1,6,3.0,1.0,10.6,13.6
44,20240126,006-008,B,1,8,3.0,1.0,26.1,29.1
44,20240126,006-008,A,0,006,3.0,1.0,34.3,37.3
44,20240126,006-008,A,0,006,3.0,1.0,43.2,46.2
44,20240126,006-008,B,1,6,3.0,1.0,50.2,53.2
44,20240126,006-008,C,1,8,3.0,1.0,52.8,55.8
44,20240126,006-008,B,1,6,3.0,1.0,55.6,58.6
44,20240126,006-008,C,1,8,3.0,1.0,56.1,59.1
44,20240126,006-008,C,1,6,3.0,1.0,57.8,60.8
44,20240126,006-008,C,1,8,3.0,1.0,58.5,61.5
44,20240126,006-008,D,0,006,3.0,1.0,64.3,67.3
44,20240126,006-008,A,0,006,3.0,1.0,68.2,71.2
44,20240126,006-008,A,0,006,3.0,1.0,70.6,73.6
44,20240126,006-008,A,0,006,3.0,1.0,72.5,75.5
44,20240126,006-008,C,1,6,3.0,1.0,73.9,76.9
44,20240126,006-008,C,1,8,3.0,1.0,74.5,77.5
45,20240126,006-008,C,1,6,3.0,1.0,0.9,3.9
45,20240126,006-008,A,0,008,3.0,1.0,5.1,8.1
45,20240126,006-008,C,1,8,3.0,1.0,5.2,8.2
45,20240126,006-008,C,1,6,3.0,1.0,9.2,12.2
45,20240126,006-008,B,1,8,3.0,1.0,12.3,15.3
45,20240126,006-008,A,0,006,3.0,1.0,14.7,17.7
45,20240126,006-008,B,1,6,3.0,1.0,15.7,18.7
45,20240126,006-008,B,1,8,3.0,1.0,18.6,21.6
45,20240126,006-008,A,0,006,3.0,1.0,20.8,23.8
45,20240126,006-008,A,0,006,3.0,1.0,22.1,25.1
45,20240126,006-008,D,0,006,3.0,1.0,25.9,28.9
45,20240126,006-008,B,1,6,3.0,1.0,27.8,30.8
45,20240126,006-008,C,1,8,3.0,1.0,29.6,32.6
45,20240126,006-008,A,0,006,3.0,1.0,32.0,35.0
45,20240126,006-008,C,1,6,3.0,1.0,37.5,40.5
45,20240126,006-008,B,1,8,3.0,1.0,40.6,43.6
45,20240126,006-008,A,0,006,3.0,1.0,44.6,47.6
45,20240126,006-008,A,0,006,3.0,1.0,47.2,50.2
45,20240126,006-008,A,0,006,3.0,1.0,50.3,53.3
45,20240126,006-008,A,0,006,3.0,1.0,53.4,56.4
45,20240126,006-008,D,0,006,3.0,1.0,55.4,58.4
45,20240126,006-008,A,0,006,3.0,1.0,56.6,59.6
45,20240126,006-008,A,0,006,3.0,1.0,60.3,63.3
45,20240126,006-008,A,0,006,3.0,1.0,63.0,66.0
45,20240126,006-008,A,0,006,3.0,1.0,66.1,69.1
45,20240126,006-008,C,1,6,3.0,1.0,68.6,71.6
45,20240126,006-008,C,1,8,3.0,1.0,72.5,75.5
45,20240126,006-008,C,1,6,3.0,1.0,73.2,76.2
45,20240126,006-008,C,1,8,3.0,1.0,74.0,77.0
45,20240126,006-008,A,0,006,3.0,1.0,79.3,82.3
45,20240126,006-008,A,0,006,3.0,1.0,81.2,84.2
45,20240126,006-008,A,0,006,3.0,1.0,83.9,86.9
46,20240126,006-008,B,1,8,3.0,1.0,2.1,5.1
46,20240126,006-008,A,0,006,3.0,1.0,4.4,7.4
46,20240126,006-008,B,1,6,3.0,1.0,6.5,9.5
46,20240126,006-008,B,1,8,3.0,1.0,11.4,14.4
46,20240126,006-008,A,0,006,3.0,1.0,15.4,18.4
46,20240126,006-008,B,1,6,3.0,1.0,19.1,22.1
46,20240126,006-008,B,1,8,3.0,1.0,28.4,31.4
46,20240126,006-008,A,0,006,3.0,1.0,30.4,33.4
46,20240126,006-008,A,0,006,3.0,1.0,32.1,35.1
46,20240126,006-008,D,0,006,3.0,1.0,33.9,36.9
46,20240126,006-008,A,0,006,3.0,1.0,35.1,38.1
46,20240126,006-008,C,1,6,3.0,1.0,40.5,43.5
46,20240126,006-008,C,1,8,3.0,1.0,45.5,48.5
46,20240126,006-008,A,0,006,3.0,1.0,50.1,53.1
46,20240126,006-008,D,0,006,3.0,1.0,52.0,55.0
46,20240126,006-008,C,1,6,3.0,1.0,63.0,66.0
46,20240126,006-008,B,1,8,3.0,1.0,71.5,74.5
46,20240126,006-008,D,0,006,3.0,1.0,73.0,76.0
46,20240126,006-008,B,1,6,3.0,1.0,75.4,78.4
46,20240126,006-008,A,0,008,3.0,1.0,76.7,79.7
46,20240126,006-008,B,1,8,3.0,1.0,78.8,81.8
46,20240126,006-008,A,0,006,3.0,1.0,87.0,90.0
47,20240126,006-008,C,1,6,3.0,1.0,1.3,4.3
47,20240126,006-008,C,1,8,3.0,1.0,7.6,10.6
47,20240126,006-008,C,1,6,3.0,1.0,8.1,11.1
47,20240126,006-008,B,1,8,3.0,1.0,9.9,12.9
47,20240126,006-008,C,1,6,3.0,1.0,10.4,13.4
47,20240126,006-008,C,1,8,3.0,1.0,11.3,14.3
47,20240126,006-008,A,0,006,3.0,1.0,13.8,16.8
47,20240126,006-008,A,0,006,3.0,1.0,15.7,18.7
47,20240126,006-008,C,1,6,3.0,1.0,17.1,20.1
47,20240126,006-008,C,1,8,3.0,1.0,26.1,29.1
47,20240126,006-008,C,1,6,3.0,1.0,26.9,29.9
47,20240126,006-008,B,1,8,3.0,1.0,30.1,33.1
47,20240126,006-008,B,1,6,3.0,1.0,31.5,34.5
47,20240126,006-008,C,1,8,3.0,1.0,31.6,34.6
47,20240126,006-008,B,1,6,3.0,1.0,35.0,38.0
47,20240126,006-008,C,1,8,3.0,1.0,37.4,40.4
47,20240126,006-008,A,0,006,3.0,1.0,38.6,41.6
47,20240126,006-008,A,0,006,3.0,1.0,40.1,43.1
47,20240126,006-008,C,1,6,3.0,1.0,42.6,45.6
47,20240126,006-008,C,1,8,3.0,1.0,48.0,51.0
47,20240126,006-008,B,1,6,3.0,1.0,50.2,53.2
47,20240126,006-008,C,1,8,3.0,1.0,50.3,53.3
47,20240126,006-008,C,1,6,3.0,1.0,53.1,56.1
47,20240126,006-008,A,0,008,3.0,1.0,55.9,58.9
47,20240126,006-008,B,1,8,3.0,1.0,60.3,63.3
47,20240126,006-008,B,1,6,3.0,1.0,66.8,69.8
47,20240126,006-008,C,1,8,3.0,1.0,68.9,71.9
47,20240126,006-008,A,0,006,3.0,1.0,72.1,75.1
47,20240126,006-008,B,1,6,3.0,1.0,76.4,79.4
48,20240126,006-008,B,1,6,3.0,1.0,0.4,3.4
48,20240126,006-008,B,1,8,3.0,1.0,1.6,4.6
48,20240126,006-008,B,1,6,3.0,1.0,4.4,7.4
48,20240126,006-008,C,1,8,3.0,1.0,5.6,8.6
48,20240126,006-008,A,0,006,3.0,1.0,7.8,10.8
48,20240126,006-008,C,1,6,3.0,1.0,8.2,11.2
48,20240126,006-008,B,1,8,3.0,1.0,9.3,12.3
48,20240126,006-008,C,1,6,3.0,1.0,12.4,15.4
48,20240126,006-008,B,1,8,3.0,1.0,15.5,18.5
48,20240126,006-008,C,1,6,3.0,1.0,25.7,28.7
48,20240126,006-008,C,1,8,3.0,1.0,26.7,29.7
48,20240126,006-008,A,0,006,3.0,1.0,36.0,39.0
48,20240126,006-008,D,0,006,3.0,1.0,37.0,40.0
48,20240126,006-008,A,0,006,3.0,1.0,39.2,42.2
48,20240126,006-008,A,0,006,3.0,1.0,41.3,44.3
48,20240126,006-008,C,1,6,3.0,1.0,46.1,49.1
48,20240126,006-008,C,1,8,3.0,1.0,48.4,51.4
48,20240126,006-008,C,1,6,3.0,1.0,51.3,54.3
48,20240126,006-008,B,1,8,3.0,1.0,54.5,57.5
48,20240126,006-008,C,1,6,3.0,1.0,55.4,58.4
48,20240126,006-008,B,1,8,3.0,1.0,57.4,60.4
48,20240126,006-008,A,0,006,3.0,1.0,69.2,72.2
49,20240126,006-008,A,0,006,3.0,1.0,0.0,3.0
49,20240126,006-008,B,1,6,3.0,1.0,1.4,4.4
49,20240126,006-008,B,1,8,3.0,1.0,2.7,5.7
49,20240126,006-008,A,0,006,3.0,1.0,5.0,8.0
49,20240126,006-008,A,0,006,3.0,1.0,8.9,11.9
49,20240126,006-008,A,0,006,3.0,1.0,10.4,13.4
49,20240126,006-008,A,0,006,3.0,1.0,12.3,15.3
49,20240126,006-008,C,1,6,3.0,1.0,14.0,17.0
49,20240126,006-008,B,1,8,3.0,1.0,18.3,21.3
49,20240126,006-008,A,0,006,3.0,1.0,21.4,24.4
49,20240126,006-008,C,1,6,3.0,1.0,29.9,32.9
49,20240126,006-008,C,1,8,3.0,1.0,31.0,34.0
49,20240126,006-008,B,1,6,3.0,1.0,32.3,35.3
49,20240126,006-008,C,1,8,3.0,1.0,32.3,35.3
49,20240126,006-008,A,0,006,3.0,1.0,36.8,39.8
49,20240126,006-008,A,0,006,3.0,1.0,38.8,41.8
49,20240126,006-008,B,1,6,3.0,1.0,40.2,43.2
49,20240126,006-008,C,1,8,3.0,1.0,42.5,45.5
49,20240126,006-008,A,0,006,3.0,1.0,46.6,49.6
49,20240126,006-008,B,1,6,3.0,1.0,48.5,51.5
49,20240126,006-008,B,1,8,3.0,1.0,51.0,54.0
49,20240126,006-008,A,0,006,3.0,1.0,52.5,55.5
49,20240126,006-008,A,0,006,3.0,1.0,56.2,59.2
50,20240126,006-008,C,1,6,3.0,1.0,0.3,3.3
50,20240126,006-008,C,1,8,3.0,1.0,1.1,4.1
50,20240126,006-008,C,1,6,3.0,1.0,1.8,4.8
50,20240126,006-008,C,1,8,3.0,1.0,2.3,5.3
50,20240126,006-008,B,1,6,3.0,1.0,3.4,6.4
50,20240126,006-008,C,1,8,3.0,1.0,5.9,8.9
50,20240126,006-008,D,0,006,3.0,1.0,7.2,10.2
50,20240126,006-008,C,1,6,3.0,1.0,8.0,11.0
50,20240126,006-008,B,1,8,3.0,1.0,9.4,12.4
50,20240126,006-008,C,1,6,3.0,1.0,9.8,12.8
50,20240126,006-008,B,1,8,3.0,1.0,14.8,17.8
50,20240126,006-008,A,0,006,3.0,1.0,16.2,19.2
50,20240126,006-008,C,1,6,3.0,1.0,17.1,20.1
50,20240126,006-008,C,1,8,3.0,1.0,18.1,21.1
50,20240126,006-008,B,1,6,3.0,1.0,19.7,22.7
50,20240126,006-008,C,1,8,3.0,1.0,20.6,23.6
50,20240126,006-008,C,1,6,3.0,1.0,21.4,24.4
50,20240126,006-008,B,1,8,3.0,1.0,23.2,26.2
50,20240126,006-008,A,0,006,3.0,1.0,24.2,27.2
50,20240126,006-008,C,1,6,3.0,1.0,24.3,27.3
50,20240126,006-008,C,1,8,3.0,1.0,25.6,28.6
50,20240126,006-008,B,1,6,3.0,1.0,26.2,29.2
50,20240126,006-008,A,0,008,3.0,1.0,32.5,35.5
50,20240126,006-008,A,0,008,3.0,1.0,34.6,37.6
50,20240126,006-008,C,1,8,3.0,1.0,37.6,40.6
50,20240126,006-008,B,1,6,3.0,1.0,39.0,42.0
50,20240126,006-008,C,1,8,3.0,1.0,40.5,43.5
50,20240126,006-008,C,1,6,3.0,1.0,41.2,44.2
50,20240126,006-008,C,1,8,3.0,1.0,42.4,45.4
50,20240126,006-008,C,1,6,3.0,1.0,43.3,46.3
50,20240126,006-008,C,1,8,3.0,1.0,47.5,50.5
50,20240126,006-008,D,0,006,3.0,1.0,48.0,51.0
50,20240126,006-008,B,1,6,3.0,1.0,49.1,52.1
50,20240126,006-008,B,1,8,3.0,1.0,50.0,53.0
50,20240126,006-008,B,1,6,3.0,1.0,51.6,54.6
50,20240126,006-008,D,0,008,3.0,1.0,52.3,55.3
50,20240126,006-008,A,0,008,3.0,1.0,54.0,57.0
50,20240126,006-008,C,1,8,3.0,1.0,56.7,59.7
50,20240126,006-008,B,1,6,3.0,1.0,57.9,60.9
50,20240126,006-008,A,0,008,3.0,1.0,59.2,62.2
50,20240126,006-008,A,0,008,3.0,1.0,61.1,64.1
50,20240126,006-008,C,1,8,3.0,1.0,62.6,65.6
50,20240126,006-008,A,0,006,3.0,1.0,64.3,67.3
50,20240126,006-008,A,0,006,3.0,1.0,68.9,71.9
50,20240126,006-008,A,0,006,3.0,1.0,71.4,74.4
50,20240126,006-008,B,1,6,3.0,1.0,73.7,76.7
53,20231119,001-002,A,0,001,3.0,1.0,3.5,6.5
53,20231119,001-002,A,0,001,3.0,1.0,5.6,8.6
53,20231119,001-002,A,0,001,3.0,1.0,7.8,10.8
53,20231119,001-002,A,0,001,3.0,1.0,13.6,16.6
53,20231119,001-002,A,0,001,3.0,1.0,21.8,24.8
53,20231119,001-002,C,1,1,3.0,1.0,24.0,27.0
53,20231119,001-002,C,1,2,3.0,1.0,24.4,27.4
53,20231119,001-002,C,1,1,3.0,1.0,28.5,31.5
53,20231119,001-002,C,1,2,3.0,1.0,31.7,34.7
53,20231119,001-002,A,0,001,3.0,1.0,37.6,40.6
53,20231119,001-002,C,1,1,3.0,1.0,38.0,41.0
53,20231119,001-002,C,1,2,3.0,1.0,43.3,46.3
57,20231119,001-002,A,0,001,3.0,1.0,0.1,3.1
57,20231119,001-002,A,0,001,3.0,1.0,1.7,4.7
57,20231119,001-002,A,0,001,3.0,1.0,9.8,12.8
57,20231119,001-002,A,0,001,3.0,1.0,12.6,15.6
57,20231119,001-002,A,0,001,3.0,1.0,14.5,17.5
57,20231119,001-002,C,1,1,3.0,1.0,15.0,18.0
57,20231119,001-002,A,0,002,3.0,1.0,18.0,21.0
57,20231119,001-002,A,0,002,3.0,1.0,31.0,34.0
57,20231119,001-002,C,1,2,3.0,1.0,31.1,34.1
57,20231119,001-002,A,0,001,3.0,1.0,40.6,43.6
57,20231119,001-002,D,0,001,3.0,1.0,42.0,45.0
57,20231119,001-002,A,0,001,3.0,1.0,43.9,46.9
57,20231119,001-002,A,0,001,3.0,1.0,50.1,53.1
57,20231119,001-002,D,0,001,3.0,1.0,53.6,56.6
60,20231119,001-002,C,1,1,3.0,1.0,3.3,6.3
60,20231119,001-002,C,1,2,3.0,1.0,6.2,9.2
60,20231119,001-002,B,1,1,3.0,1.0,7.9,10.9
60,20231119,001-002,C,1,2,3.0,1.0,9.0,12.0
60,20231119,001-002,C,1,1,3.0,1.0,10.4,13.4
60,20231119,001-002,C,1,2,3.0,1.0,12.1,15.1
60,20231119,001-002,B,1,1,3.0,1.0,15.4,18.4
60,20231119,001-002,C,1,2,3.0,1.0,18.5,21.5
60,20231119,001-002,C,1,1,3.0,1.0,21.1,24.1
60,20231119,001-002,B,1,2,3.0,1.0,21.8,24.8
60,20231119,001-002,A,0,001,3.0,1.0,22.8,25.8
60,20231119,001-002,B,1,1,3.0,1.0,25.1,28.1
60,20231119,001-002,B,1,2,3.0,1.0,40.6,43.6
60,20231119,001-002,C,1,1,3.0,1.0,42.2,45.2
60,20231119,001-002,C,1,2,3.0,1.0,44.7,47.7
60,20231119,001-002,C,1,1,3.0,1.0,45.5,48.5
60,20231119,001-002,C,1,2,3.0,1.0,47.5,50.5
62,20231119,001-002,A,0,001,3.0,1.0,2.8,5.8
62,20231119,001-002,A,0,001,3.0,1.0,4.8,7.8
62,20231119,001-002,A,0,001,3.0,1.0,7.0,10.0
62,20231119,001-002,A,0,001,3.0,1.0,11.6,14.6
62,20231119,001-002,A,0,001,3.0,1.0,13.0,16.0
62,20231119,001-002,C,1,1,3.0,1.0,15.0,18.0
62,20231119,001-002,C,1,2,3.0,1.0,15.2,18.2
62,20231119,001-002,A,0,001,3.0,1.0,18.3,21.3
62,20231119,001-002,A,0,001,3.0,1.0,20.3,23.3
62,20231119,001-002,D,0,001,3.0,1.0,23.4,26.4
62,20231119,001-002,A,0,001,3.0,1.0,26.8,29.8
62,20231119,001-002,C,1,1,3.0,1.0,29.0,32.0
62,20231119,001-002,C,1,2,3.0,1.0,31.0,34.0
62,20231119,001-002,A,0,001,3.0,1.0,33.9,36.9
62,20231119,001-002,A,0,001,3.0,1.0,35.0,38.0
62,20231119,001-002,A,0,001,3.0,1.0,36.6,39.6
62,20231119,001-002,D,0,001,3.0,1.0,39.0,42.0
62,20231119,001-002,A,0,001,3.0,1.0,43.0,46.0
62,20231119,001-002,D,0,001,3.0,1.0,44.4,47.4
63,20231119,001-002,A,0,001,3.0,1.0,2.6,5.6
63,20231119,001-002,C,1,1,3.0,1.0,3.4,6.4
63,20231119,001-002,C,1,2,3.0,1.0,10.5,13.5
63,20231119,001-002,C,1,1,3.0,1.0,14.3,17.3
63,20231119,001-002,C,1,2,3.0,1.0,15.4,18.4
63,20231119,001-002,B,1,1,3.0,1.0,17.5,20.5
63,20231119,001-002,A,0,002,3.0,1.0,20.6,23.6
63,20231119,001-002,C,1,2,3.0,1.0,22.2,25.2
63,20231119,001-002,C,1,1,3.0,1.0,24.7,27.7
63,20231119,001-002,B,1,2,3.0,1.0,26.6,29.6
63,20231119,001-002,B,1,1,3.0,1.0,28.0,31.0
63,20231119,001-002,C,1,2,3.0,1.0,29.6,32.6
63,20231119,001-002,B,1,1,3.0,1.0,30.5,33.5
63,20231119,001-002,C,1,2,3.0,1.0,34.5,37.5
63,20231119,001-002,B,1,1,3.0,1.0,36.2,39.2
63,20231119,001-002,B,1,2,3.0,1.0,40.3,43.3
63,20231119,001-002,C,1,1,3.0,1.0,48.6,51.6
63,20231119,001-002,C,1,2,3.0,1.0,50.0,53.0
63,20231119,001-002,C,1,1,3.0,1.0,55.9,58.9
63,20231119,001-002,C,1,2,3.0,1.0,58.0,61.0
63,20231119,001-002,B,1,1,3.0,1.0,58.9,61.9
63,20231119,001-002,B,1,2,3.0,1.0,60.7,63.7
63,20231119,001-002,C,1,1,3.0,1.0,64.5,67.5
63,20231119,001-002,C,1,2,3.0,1.0,67.7,70.7
63,20231119,001-002,C,1,1,3.0,1.0,68.3,71.3
63,20231119,001-002,C,1,2,3.0,1.0,70.1,73.1
63,20231119,001-002,C,1,1,3.0,1.0,71.0,74.0
63,20231119,001-002,A,0,002,3.0,1.0,72.8,75.8
63,20231119,001-002,D,0,002,3.0,1.0,74.1,77.1
63,20231119,001-002,C,1,2,3.0,1.0,74.1,77.1
63,20231119,001-002,C,1,1,3.0,1.0,75.0,78.0
63,20231119,001-002,C,1,2,3.0,1.0,75.8,78.8
63,20231119,001-002,C,1,1,3.0,1.0,76.7,79.7
63,20231119,001-002,C,1,2,3.0,1.0,80.4,83.4
63,20231119,001-002,C,1,1,3.0,1.0,80.6,83.6
63,20231119,001-002,D,0,002,3.0,1.0,82.2,85.2
63,20231119,001-002,C,1,2,3.0,1.0,82.3,85.3
63,20231119,001-002,B,1,1,3.0,1.0,84.7,87.7
64,20231119,001-002,D,0,001,3.0,1.0,4.0,7.0
64,20231119,001-002,A,0,001,3.0,1.0,8.9,11.9
64,20231119,001-002,B,1,1,3.0,1.0,13.1,16.1
64,20231119,001-002,B,1,2,3.0,1.0,15.7,18.7
64,20231119,001-002,C,1,1,3.0,1.0,19.0,22.0
64,20231119,001-002,A,0,002,3.0,1.0,19.8,22.8
64,20231119,001-002,B,1,2,3.0,1.0,24.1,27.1
64,20231119,001-002,A,0,001,3.0,1.0,29.7,32.7
64,20231119,001-002,D,0,001,3.0,1.0,57.6,60.6
64,20231119,001-002,B,1,1,3.0,1.0,59.2,62.2
64,20231119,001-002,A,0,002,3.0,1.0,64.7,67.7
64,20231119,001-002,C,1,2,3.0,1.0,66.3,69.3
64,20231119,001-002,D,0,001,3.0,1.0,70.7,73.7
66,20231119,001-002,B,1,1,3.0,1.0,1.5,4.5
66,20231119,001-002,A,0,002,3.0,1.0,3.1,6.1
66,20231119,001-002,A,0,002,3.0,1.0,4.1,7.1
66,20231119,001-002,D,0,002,3.0,1.0,5.5,8.5
66,20231119,001-002,A,0,002,3.0,1.0,9.0,12.0
66,20231119,001-002,A,0,002,3.0,1.0,10.2,13.2
66,20231119,001-002,A,0,002,3.0,1.0,11.7,14.7
66,20231119,001-002,A,0,002,3.0,1.0,15.5,18.5
66,20231119,001-002,C,1,2,3.0,1.0,15.6,18.6
66,20231119,001-002,B,1,1,3.0,1.0,19.1,22.1
66,20231119,001-002,A,0,002,3.0,1.0,20.6,23.6
66,20231119,001-002,C,1,2,3.0,1.0,21.1,24.1
66,20231119,001-002,B,1,1,3.0,1.0,22.8,25.8
66,20231119,001-002,B,1,2,3.0,1.0,25.0,28.0
66,20231119,001-002,B,1,1,3.0,1.0,27.4,30.4
66,20231119,001-002,D,0,002,3.0,1.0,29.0,32.0
66,20231119,001-002,A,0,002,3.0,1.0,32.7,35.7
66,20231119,001-002,C,1,2,3.0,1.0,33.4,36.4
66,20231119,001-002,A,0,001,3.0,1.0,35.3,38.3
66,20231119,001-002,A,0,001,3.0,1.0,37.1,40.1
66,20231119,001-002,A,0,001,3.0,1.0,38.9,41.9
66,20231119,001-002,C,1,1,3.0,1.0,39.0,42.0
66,20231119,001-002,C,1,2,3.0,1.0,39.2,42.2
66,20231119,001-002,B,1,1,3.0,1.0,39.6,42.6
66,20231119,001-002,A,0,002,3.0,1.0,40.6,43.6
66,20231119,001-002,A,0,002,3.0,1.0,42.6,45.6
66,20231119,001-002,B,1,2,3.0,1.0,46.1,49.1
66,20231119,001-002,C,1,1,3.0,1.0,46.2,49.2
66,20231119,001-002,C,1,2,3.0,1.0,46.4,49.4
66,20231119,001-002,D,0,001,3.0,1.0,47.5,50.5
66,20231119,001-002,A,0,001,3.0,1.0,48.0,51.0
66,20231119,001-002,A,0,001,3.0,1.0,49.1,52.1
66,20231119,001-002,A,0,001,3.0,1.0,49.9,52.9
66,20231119,001-002,B,1,1,3.0,1.0,52.6,55.6
66,20231119,001-002,A,0,002,3.0,1.0,55.5,58.5
68,20231119,001-002,A,0,001,3.0,1.0,3.8,6.8
68,20231119,001-002,A,0,001,3.0,1.0,9.5,12.5
68,20231119,001-002,A,0,001,3.0,1.0,14.1,17.1
68,20231119,001-002,C,1,1,3.0,1.0,14.9,17.9
68,20231119,001-002,C,1,2,3.0,1.0,16.4,19.4
68,20231119,001-002,C,1,1,3.0,1.0,16.7,19.7
68,20231119,001-002,A,0,002,3.0,1.0,17.5,20.5
68,20231119,001-002,A,0,002,3.0,1.0,19.8,22.8
68,20231119,001-002,C,1,2,3.0,1.0,21.8,24.8
68,20231119,001-002,B,1,1,3.0,1.0,25.2,28.2
68,20231119,001-002,C,1,2,3.0,1.0,26.1,29.1
68,20231119,001-002,C,1,1,3.0,1.0,26.3,29.3
68,20231119,001-002,B,1,2,3.0,1.0,30.0,33.0
68,20231119,001-002,C,1,1,3.0,1.0,31.8,34.8
68,20231119,001-002,B,1,2,3.0,1.0,37.8,40.8
68,20231119,001-002,C,1,1,3.0,1.0,41.9,44.9
68,20231119,001-002,C,1,2,3.0,1.0,42.5,45.5
68,20231119,001-002,B,1,1,3.0,1.0,48.2,51.2
68,20231119,001-002,C,1,2,3.0,1.0,48.6,51.6
68,20231119,001-002,C,1,1,3.0,1.0,50.5,53.5
68,20231119,001-002,C,1,2,3.0,1.0,51.8,54.8
68,20231119,001-002,C,1,1,3.0,1.0,52.5,55.5
68,20231119,001-002,A,0,002,3.0,1.0,53.5,56.5
68,20231119,001-002,C,1,2,3.0,1.0,57.9,60.9
68,20231119,001-002,B,1,1,3.0,1.0,60.9,63.9
68,20231119,001-002,A,0,002,3.0,1.0,64.9,67.9
71,20231119,001-002,A,0,002,3.0,1.0,1.2,4.2
71,20231119,001-002,A,0,002,3.0,1.0,3.2,6.2
71,20231119,001-002,A,0,002,3.0,1.0,5.8,8.8
71,20231119,001-002,A,0,002,3.0,1.0,11.4,14.4
71,20231119,001-002,B,1,2,3.0,1.0,15.0,18.0
71,20231119,001-002,A,0,001,3.0,1.0,18.0,21.0
71,20231119,001-002,A,0,001,3.0,1.0,20.9,23.9
71,20231119,001-002,A,0,001,3.0,1.0,30.0,33.0
71,20231119,001-002,A,0,001,3.0,1.0,32.4,35.4
71,20231119,001-002,A,0,001,3.0,1.0,35.2,38.2
71,20231119,001-002,A,0,001,3.0,1.0,36.2,39.2
71,20231119,001-002,A,0,001,3.0,1.0,41.1,44.1
71,20231119,001-002,D,0,001,3.0,1.0,42.5,45.5
71,20231119,001-002,B,1,1,3.0,1.0,49.7,52.7
71,20231119,001-002,C,1,2,3.0,1.0,50.0,53.0
71,20231119,001-002,A,0,001,3.0,1.0,52.8,55.8
71,20231119,001-002,A,0,001,3.0,1.0,55.6,58.6
71,20231119,001-002,A,0,001,3.0,1.0,59.5,62.5
72,20231119,001-002,C,1,2,3.0,1.0,0.0,3.0
72,20231119,001-002,C,1,1,3.0,1.0,1.1,4.1
72,20231119,001-002,B,1,2,3.0,1.0,2.4,5.4
72,20231119,001-002,C,1,1,3.0,1.0,4.0,7.0
72,20231119,001-002,C,1,2,3.0,1.0,4.1,7.1
72,20231119,001-002,A,0,001,3.0,1.0,6.0,9.0
72,20231119,001-002,A,0,001,3.0,1.0,8.2,11.2
72,20231119,001-002,C,1,1,3.0,1.0,9.5,12.5
72,20231119,001-002,C,1,2,3.0,1.0,10.0,13.0
72,20231119,001-002,C,1,1,3.0,1.0,10.4,13.4
72,20231119,001-002,C,1,2,3.0,1.0,11.1,14.1
72,20231119,001-002,A,0,001,3.0,1.0,12.9,15.9
72,20231119,001-002,A,0,001,3.0,1.0,16.8,19.8
72,20231119,001-002,B,1,1,3.0,1.0,23.5,26.5
72,20231119,001-002,A,0,002,3.0,1.0,24.0,27.0
72,20231119,001-002,B,1,2,3.0,1.0,26.3,29.3
72,20231119,001-002,C,1,1,3.0,1.0,28.0,31.0
72,20231119,001-002,C,1,2,3.0,1.0,28.5,31.5
72,20231119,001-002,C,1,1,3.0,1.0,30.9,33.9
72,20231119,001-002,C,1,2,3.0,1.0,31.7,34.7
72,20231119,001-002,C,1,1,3.0,1.0,32.7,35.7
72,20231119,001-002,A,0,002,3.0,1.0,37.1,40.1
72,20231119,001-002,C,1,2,3.0,1.0,37.6,40.6
72,20231119,001-002,C,1,1,3.0,1.0,38.8,41.8
72,20231119,001-002,D,0,002,3.0,1.0,43.5,46.5
72,20231119,001-002,A,0,002,3.0,1.0,48.2,51.2
72,20231119,001-002,B,1,2,3.0,1.0,52.4,55.4
72,20231119,001-002,C,1,1,3.0,1.0,54.9,57.9
74,20231119,001-002,A,0,001,3.0,1.0,1.6,4.6
74,20231119,001-002,A,0,001,3.0,1.0,18.8,21.8
74,20231119,001-002,A,0,001,3.0,1.0,27.5,30.5
74,20231119,001-002,A,0,001,3.0,1.0,28.9,31.9
74,20231119,001-002,A,0,001,3.0,1.0,35.6,38.6
74,20231119,001-002,A,0,001,3.0,1.0,37.6,40.6
74,20231119,001-002,A,0,001,3.0,1.0,40.2,43.2
74,20231119,001-002,C,1,1,3.0,1.0,47.2,50.2
74,20231119,001-002,D,0,002,3.0,1.0,47.9,50.9
74,20231119,001-002,C,1,2,3.0,1.0,48.0,51.0
74,20231119,001-002,B,1,1,3.0,1.0,49.5,52.5
74,20231119,001-002,C,1,2,3.0,1.0,49.6,52.6
74,20231119,001-002,C,1,1,3.0,1.0,49.7,52.7
74,20231119,001-002,B,1,2,3.0,1.0,50.7,53.7
74,20231119,001-002,B,1,1,3.0,1.0,54.7,57.7
74,20231119,001-002,B,1,2,3.0,1.0,55.8,58.8
74,20231119,001-002,C,1,1,3.0,1.0,56.0,59.0
74,20231119,001-002,C,1,2,3.0,1.0,56.3,59.3
74,20231119,001-002,B,1,1,3.0,1.0,57.4,60.4
74,20231119,001-002,C,1,2,3.0,1.0,57.6,60.6
