scenario,date,pair,case,label,subject_id,window_duration,start_time,end_time,fullbody_onset_time,fullbody_onset_delta_t,fullbody_onset_z_score,hands_onset_time,hands_onset_delta_t,hands_onset_z_score,upper_body_onset_time,upper_body_onset_delta_t,upper_body_onset_z_score,head_onset_time,head_onset_delta_t,head_onset_z_score
110,20240128,001-007,B,1,7,0.5,18.0,18.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,C,1,1,0.5,19.1,19.6,19.131,0.469,4.865,19.131,0.469,5.496,19.131,0.469,4.975,-1.0,-1.0,-1.0
110,20240128,001-007,C,1,7,0.5,21.9,22.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,B,1,1,0.5,25.0,25.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,C,1,7,0.5,26.0,26.5,-1.0,-1.0,-1.0,26.197,0.303,2.412,26.197,0.303,2.121,-1.0,-1.0,-1.0
110,20240128,001-007,C,1,1,0.5,27.6,28.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.897,0.203,2.138
110,20240128,001-007,C,1,7,0.5,30.7,31.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.13,0.07,2.019
110,20240128,001-007,C,1,1,0.5,31.4,31.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.53,0.37,2.142
110,20240128,001-007,C,1,7,0.5,36.0,36.5,36.03,0.47,3.002,36.03,0.47,2.523,36.03,0.47,3.294,-1.0,-1.0,-1.0
110,20240128,001-007,C,1,1,0.5,36.9,37.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,A,0,007,0.5,38.0,38.5,38.163,0.337,2.282,38.163,0.337,2.397,38.163,0.337,2.465,-1.0,-1.0,-1.0
110,20240128,001-007,C,1,7,0.5,38.9,39.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.929,0.471,3.687
110,20240128,001-007,B,1,1,0.5,41.0,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,B,1,7,0.5,45.5,46.0,45.529,0.471,3.133,-1.0,-1.0,-1.0,45.529,0.471,3.366,45.629,0.371,2.083
110,20240128,001-007,B,1,1,0.5,48.8,49.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,C,1,7,0.5,51.2,51.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,B,1,1,0.5,53.9,54.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,B,1,7,0.5,55.5,56.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,B,1,1,0.5,56.8,57.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.828,0.472,2.167
110,20240128,001-007,A,0,007,0.5,58.8,59.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,B,1,7,0.5,62.5,63.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,B,1,1,0.5,64.7,65.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,20240128,001-007,A,0,007,0.5,67.9,68.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,007,0.5,3.9,4.4,4.066,0.334,8.552,4.066,0.334,10.485,4.066,0.334,9.179,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,007,0.5,6.8,7.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,007,0.5,11.9,12.4,11.932,0.468,11.711,11.932,0.468,11.742,11.932,0.468,11.889,11.932,0.468,4.643
111,20240128,001-007,D,0,007,0.5,13.8,14.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.299,0.001,2.046
111,20240128,001-007,D,0,007,0.5,15.3,15.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.665,0.135,2.994
111,20240128,001-007,B,1,7,0.5,19.3,19.8,19.398,0.402,3.164,19.398,0.402,3.175,19.398,0.402,3.438,-1.0,-1.0,-1.0
111,20240128,001-007,C,1,7,0.5,19.8,20.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,001,0.5,22.5,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,C,1,1,0.5,23.0,23.1,23.031,0.069,2.173,23.031,0.069,2.644,23.031,0.069,2.466,-1.0,-1.0,-1.0
111,20240128,001-007,C,1,7,0.5,23.1,23.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,B,1,1,0.5,25.9,26.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,007,0.5,30.2,30.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.33,0.37,2.257
111,20240128,001-007,B,1,7,0.5,35.2,35.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,B,1,1,0.5,36.5,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.563,0.437,2.192
111,20240128,001-007,C,1,7,0.5,38.4,38.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.563,0.337,2.532
111,20240128,001-007,A,0,001,0.5,41.4,41.9,41.563,0.337,2.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.429,0.471,4.965
111,20240128,001-007,A,0,001,0.5,46.2,46.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,001,0.5,47.5,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,001,0.5,49.4,49.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.595,0.305,2.094
111,20240128,001-007,A,0,001,0.5,57.9,58.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,C,1,1,0.5,58.5,59.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,C,1,7,0.5,59.1,59.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,001,0.5,60.5,61.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,001,0.5,61.9,62.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,C,1,1,0.5,64.6,65.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,B,1,7,0.5,70.6,71.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
111,20240128,001-007,A,0,001,0.5,77.2,77.7,77.426,0.274,2.11,77.459,0.241,2.735,77.426,0.274,2.241,77.592,0.108,2.053
111,20240128,001-007,C,1,1,0.5,78.0,78.5,78.026,0.474,2.73,78.026,0.474,2.07,78.026,0.474,2.94,-1.0,-1.0,-1.0
112,20240128,001-007,C,1,7,0.5,2.7,3.2,2.9,0.3,2.14,-1.0,-1.0,-1.0,2.9,0.3,2.092,2.966,0.234,2.176
112,20240128,001-007,B,1,1,0.5,3.7,4.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,D,0,007,0.5,16.3,16.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,D,0,007,0.5,20.4,20.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,A,0,007,0.5,23.1,23.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,B,1,7,0.5,30.3,30.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.497,0.303,2.531
112,20240128,001-007,B,1,1,0.5,33.0,33.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,C,1,7,0.5,41.4,41.9,-1.0,-1.0,-1.0,41.463,0.437,2.208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,B,1,1,0.5,45.1,45.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,A,0,007,0.5,49.9,50.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,D,0,007,0.5,59.8,60.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,A,0,007,0.5,62.6,63.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,C,1,1,0.5,63.5,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
112,20240128,001-007,A,0,007,0.5,64.0,64.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,1.5,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,1,0.5,4.5,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,7,0.5,6.0,6.5,6.233,0.267,2.736,6.233,0.267,2.827,6.233,0.267,2.754,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,9.1,9.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,B,1,1,0.5,17.1,17.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,7,0.5,17.9,18.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,20.1,20.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,21.4,21.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,B,1,1,0.5,30.5,31.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,7,0.5,31.0,31.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,33.5,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,34.6,35.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,B,1,1,0.5,38.3,38.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,007,0.5,40.1,40.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,7,0.5,40.6,40.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,43.4,43.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,44.6,45.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,46.4,46.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,47.9,48.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,48.6,49.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,50.3,50.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,A,0,001,0.5,53.3,53.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,D,0,001,0.5,54.8,55.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,1,0.5,56.5,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.528,0.472,2.048
113,20240128,001-007,B,1,7,0.5,67.0,67.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,B,1,1,0.5,73.3,73.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,7,0.5,73.8,73.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,1,0.5,77.4,77.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.426,0.474,2.388
113,20240128,001-007,B,1,7,0.5,80.6,81.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,C,1,1,0.5,81.1,81.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,81.192,0.008,2.085
113,20240128,001-007,C,1,7,0.5,81.2,81.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
113,20240128,001-007,B,1,1,0.5,82.6,83.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,A,0,001,0.5,9.5,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.866,0.134,2.933
114,20240128,001-007,B,1,1,0.5,12.3,12.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,A,0,007,0.5,15.9,16.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,C,1,7,0.5,18.0,18.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,B,1,1,0.5,23.3,23.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,B,1,7,0.5,25.5,26.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,C,1,1,0.5,26.5,27.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,A,0,007,0.5,28.5,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,A,0,007,0.5,32.2,32.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,C,1,7,0.5,36.5,37.0,-1.0,-1.0,-1.0,36.53,0.47,2.138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,C,1,1,0.5,38.9,39.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,A,0,007,0.5,42.0,42.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,B,1,7,0.5,47.0,47.5,-1.0,-1.0,-1.0,47.095,0.405,2.161,47.129,0.371,2.026,-1.0,-1.0,-1.0
114,20240128,001-007,A,0,001,0.5,51.1,51.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,B,1,1,0.5,52.0,52.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,A,0,007,0.5,54.1,54.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
114,20240128,001-007,B,1,7,0.5,56.5,57.0,56.561,0.439,3.311,56.561,0.439,4.079,56.561,0.439,3.59,-1.0,-1.0,-1.0
114,20240128,001-007,C,1,1,0.5,60.4,60.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.594,0.306,2.932
114,20240128,001-007,A,0,007,0.5,70.3,70.8,70.793,0.007,2.742,70.793,0.007,3.258,70.793,0.007,3.002,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,1,0.5,4.5,5.0,4.533,0.467,5.228,4.533,0.467,5.781,4.533,0.467,5.672,4.533,0.467,4.277
115,20240128,001-007,C,1,7,0.5,5.0,5.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,1,0.5,5.2,5.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,7,0.5,7.7,8.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,B,1,1,0.5,14.3,14.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,A,0,007,0.5,16.1,16.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,7,0.5,18.4,18.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,B,1,1,0.5,20.3,20.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,7,0.5,21.9,22.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,B,1,1,0.5,23.8,24.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,7,0.5,32.6,33.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,1,0.5,35.8,36.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,7,0.5,39.2,39.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,B,1,1,0.5,46.0,46.5,-1.0,-1.0,-1.0,46.295,0.205,2.008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,7,0.5,47.7,48.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,B,1,1,0.5,51.5,52.0,51.895,0.105,9.747,51.861,0.139,2.053,51.895,0.105,10.941,-1.0,-1.0,-1.0
115,20240128,001-007,A,0,007,0.5,55.5,56.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.628,0.372,2.037
115,20240128,001-007,C,1,7,0.5,62.2,62.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,B,1,1,0.5,66.0,66.5,66.26,0.24,2.027,66.26,0.24,2.412,66.26,0.24,2.372,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,7,0.5,67.3,67.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,1,0.5,69.4,69.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.526,0.374,2.446
115,20240128,001-007,A,0,007,0.5,71.4,71.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
115,20240128,001-007,C,1,7,0.5,73.9,74.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,1,0.5,3.5,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,7,0.5,5.7,6.2,-1.0,-1.0,-1.0,5.733,0.467,2.169,5.766,0.434,2.15,-1.0,-1.0,-1.0
117,20240128,001-007,A,0,001,0.5,7.5,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,A,0,001,0.5,19.9,20.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,1,0.5,22.2,22.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,A,0,007,0.5,36.7,37.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,B,1,7,0.5,40.4,40.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,1,0.5,46.4,46.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,A,0,007,0.5,50.5,51.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,7,0.5,54.4,54.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,B,1,1,0.5,57.6,58.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,7,0.5,61.1,61.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,1,0.5,68.2,68.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,7,0.5,69.9,70.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
117,20240128,001-007,C,1,1,0.5,70.4,70.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.426,0.274,2.18,-1.0,-1.0,-1.0
119,20240128,001-007,A,0,001,0.5,9.3,9.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
119,20240128,001-007,A,0,001,0.5,15.7,16.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.132,0.068,2.107
119,20240128,001-007,A,0,001,0.5,19.8,20.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
119,20240128,001-007,A,0,001,0.5,24.6,25.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.631,0.469,2.4
119,20240128,001-007,C,1,1,0.5,25.8,26.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
119,20240128,001-007,C,1,7,0.5,26.7,27.2,26.731,0.469,2.746,26.731,0.469,2.218,26.731,0.469,2.256,-1.0,-1.0,-1.0
