scenario,date,pair,case,label,subject_id,window_duration,shift_tau,start_time,end_time
44,20240126,006-008,C,1,8,3.0,1.5,7.5,10.5
44,20240126,006-008,C,1,6,3.0,1.5,10.1,13.1
44,20240126,006-008,B,1,8,3.0,1.5,25.6,28.6
44,20240126,006-008,A,0,006,3.0,1.5,33.8,36.8
44,20240126,006-008,A,0,006,3.0,1.5,42.7,45.7
44,20240126,006-008,B,1,6,3.0,1.5,49.7,52.7
44,20240126,006-008,C,1,8,3.0,1.5,52.3,55.3
44,20240126,006-008,B,1,6,3.0,1.5,55.1,58.1
44,20240126,006-008,C,1,8,3.0,1.5,55.6,58.6
44,20240126,006-008,C,1,6,3.0,1.5,57.3,60.3
44,20240126,006-008,C,1,8,3.0,1.5,58.0,61.0
44,20240126,006-008,D,0,006,3.0,1.5,63.8,66.8
44,20240126,006-008,A,0,006,3.0,1.5,67.7,70.7
44,20240126,006-008,A,0,006,3.0,1.5,70.1,73.1
44,20240126,006-008,A,0,006,3.0,1.5,72.0,75.0
44,20240126,006-008,C,1,6,3.0,1.5,73.4,76.4
44,20240126,006-008,C,1,8,3.0,1.5,74.0,77.0
45,20240126,006-008,C,1,6,3.0,1.5,0.4,3.4
45,20240126,006-008,A,0,008,3.0,1.5,4.6,7.6
45,20240126,006-008,C,1,8,3.0,1.5,4.7,7.7
45,20240126,006-008,C,1,6,3.0,1.5,8.7,11.7
45,20240126,006-008,B,1,8,3.0,1.5,11.8,14.8
45,20240126,006-008,A,0,006,3.0,1.5,14.2,17.2
45,20240126,006-008,B,1,6,3.0,1.5,15.2,18.2
45,20240126,006-008,B,1,8,3.0,1.5,18.1,21.1
45,20240126,006-008,A,0,006,3.0,1.5,20.3,23.3
45,20240126,006-008,A,0,006,3.0,1.5,21.6,24.6
45,20240126,006-008,D,0,006,3.0,1.5,25.4,28.4
45,20240126,006-008,B,1,6,3.0,1.5,27.3,30.3
45,20240126,006-008,C,1,8,3.0,1.5,29.1,32.1
45,20240126,006-008,A,0,006,3.0,1.5,31.5,34.5
45,20240126,006-008,C,1,6,3.0,1.5,37.0,40.0
45,20240126,006-008,B,1,8,3.0,1.5,40.1,43.1
45,20240126,006-008,A,0,006,3.0,1.5,44.1,47.1
45,20240126,006-008,A,0,006,3.0,1.5,46.7,49.7
45,20240126,006-008,A,0,006,3.0,1.5,49.8,52.8
45,20240126,006-008,A,0,006,3.0,1.5,52.9,55.9
45,20240126,006-008,D,0,006,3.0,1.5,54.9,57.9
45,20240126,006-008,A,0,006,3.0,1.5,56.1,59.1
45,20240126,006-008,A,0,006,3.0,1.5,59.8,62.8
45,20240126,006-008,A,0,006,3.0,1.5,62.5,65.5
45,20240126,006-008,A,0,006,3.0,1.5,65.6,68.6
45,20240126,006-008,C,1,6,3.0,1.5,68.1,71.1
45,20240126,006-008,C,1,8,3.0,1.5,72.0,75.0
45,20240126,006-008,C,1,6,3.0,1.5,72.7,75.7
45,20240126,006-008,C,1,8,3.0,1.5,73.5,76.5
45,20240126,006-008,A,0,006,3.0,1.5,78.8,81.8
45,20240126,006-008,A,0,006,3.0,1.5,80.7,83.7
45,20240126,006-008,A,0,006,3.0,1.5,83.4,86.4
46,20240126,006-008,B,1,8,3.0,1.5,1.6,4.6
46,20240126,006-008,A,0,006,3.0,1.5,3.9,6.9
46,20240126,006-008,B,1,6,3.0,1.5,6.0,9.0
46,20240126,006-008,B,1,8,3.0,1.5,10.9,13.9
46,20240126,006-008,A,0,006,3.0,1.5,14.9,17.9
46,20240126,006-008,B,1,6,3.0,1.5,18.6,21.6
46,20240126,006-008,B,1,8,3.0,1.5,27.9,30.9
46,20240126,006-008,A,0,006,3.0,1.5,29.9,32.9
46,20240126,006-008,A,0,006,3.0,1.5,31.6,34.6
46,20240126,006-008,D,0,006,3.0,1.5,33.4,36.4
46,20240126,006-008,A,0,006,3.0,1.5,34.6,37.6
46,20240126,006-008,C,1,6,3.0,1.5,40.0,43.0
46,20240126,006-008,C,1,8,3.0,1.5,45.0,48.0
46,20240126,006-008,A,0,006,3.0,1.5,49.6,52.6
46,20240126,006-008,D,0,006,3.0,1.5,51.5,54.5
46,20240126,006-008,C,1,6,3.0,1.5,62.5,65.5
46,20240126,006-008,B,1,8,3.0,1.5,71.0,74.0
46,20240126,006-008,D,0,006,3.0,1.5,72.5,75.5
46,20240126,006-008,B,1,6,3.0,1.5,74.9,77.9
46,20240126,006-008,A,0,008,3.0,1.5,76.2,79.2
46,20240126,006-008,B,1,8,3.0,1.5,78.3,81.3
46,20240126,006-008,A,0,006,3.0,1.5,86.5,89.5
47,20240126,006-008,C,1,6,3.0,1.5,0.8,3.8
47,20240126,006-008,C,1,8,3.0,1.5,7.1,10.1
47,20240126,006-008,C,1,6,3.0,1.5,7.6,10.6
47,20240126,006-008,B,1,8,3.0,1.5,9.4,12.4
47,20240126,006-008,C,1,6,3.0,1.5,9.9,12.9
47,20240126,006-008,C,1,8,3.0,1.5,10.8,13.8
47,20240126,006-008,A,0,006,3.0,1.5,13.3,16.3
47,20240126,006-008,A,0,006,3.0,1.5,15.2,18.2
47,20240126,006-008,C,1,6,3.0,1.5,16.6,19.6
47,20240126,006-008,C,1,8,3.0,1.5,25.6,28.6
47,20240126,006-008,C,1,6,3.0,1.5,26.4,29.4
47,20240126,006-008,B,1,8,3.0,1.5,29.6,32.6
47,20240126,006-008,B,1,6,3.0,1.5,31.0,34.0
47,20240126,006-008,C,1,8,3.0,1.5,31.1,34.1
47,20240126,006-008,B,1,6,3.0,1.5,34.5,37.5
47,20240126,006-008,C,1,8,3.0,1.5,36.9,39.9
47,20240126,006-008,A,0,006,3.0,1.5,38.1,41.1
47,20240126,006-008,A,0,006,3.0,1.5,39.6,42.6
47,20240126,006-008,C,1,6,3.0,1.5,42.1,45.1
47,20240126,006-008,C,1,8,3.0,1.5,47.5,50.5
47,20240126,006-008,B,1,6,3.0,1.5,49.7,52.7
47,20240126,006-008,C,1,8,3.0,1.5,49.8,52.8
47,20240126,006-008,C,1,6,3.0,1.5,52.6,55.6
47,20240126,006-008,A,0,008,3.0,1.5,55.4,58.4
47,20240126,006-008,B,1,8,3.0,1.5,59.8,62.8
47,20240126,006-008,B,1,6,3.0,1.5,66.3,69.3
47,20240126,006-008,C,1,8,3.0,1.5,68.4,71.4
47,20240126,006-008,A,0,006,3.0,1.5,71.6,74.6
47,20240126,006-008,B,1,6,3.0,1.5,75.9,78.9
48,20240126,006-008,B,1,8,3.0,1.5,1.1,4.1
48,20240126,006-008,B,1,6,3.0,1.5,3.9,6.9
48,20240126,006-008,C,1,8,3.0,1.5,5.1,8.1
48,20240126,006-008,A,0,006,3.0,1.5,7.3,10.3
48,20240126,006-008,C,1,6,3.0,1.5,7.7,10.7
48,20240126,006-008,B,1,8,3.0,1.5,8.8,11.8
48,20240126,006-008,C,1,6,3.0,1.5,11.9,14.9
48,20240126,006-008,B,1,8,3.0,1.5,15.0,18.0
48,20240126,006-008,C,1,6,3.0,1.5,25.2,28.2
48,20240126,006-008,C,1,8,3.0,1.5,26.2,29.2
48,20240126,006-008,A,0,006,3.0,1.5,35.5,38.5
48,20240126,006-008,D,0,006,3.0,1.5,36.5,39.5
48,20240126,006-008,A,0,006,3.0,1.5,38.7,41.7
48,20240126,006-008,A,0,006,3.0,1.5,40.8,43.8
48,20240126,006-008,C,1,6,3.0,1.5,45.6,48.6
48,20240126,006-008,C,1,8,3.0,1.5,47.9,50.9
48,20240126,006-008,C,1,6,3.0,1.5,50.8,53.8
48,20240126,006-008,B,1,8,3.0,1.5,54.0,57.0
48,20240126,006-008,C,1,6,3.0,1.5,54.9,57.9
48,20240126,006-008,B,1,8,3.0,1.5,56.9,59.9
48,20240126,006-008,A,0,006,3.0,1.5,68.7,71.7
49,20240126,006-008,B,1,6,3.0,1.5,0.9,3.9
49,20240126,006-008,B,1,8,3.0,1.5,2.2,5.2
49,20240126,006-008,A,0,006,3.0,1.5,4.5,7.5
49,20240126,006-008,A,0,006,3.0,1.5,8.4,11.4
49,20240126,006-008,A,0,006,3.0,1.5,9.9,12.9
49,20240126,006-008,A,0,006,3.0,1.5,11.8,14.8
49,20240126,006-008,C,1,6,3.0,1.5,13.5,16.5
49,20240126,006-008,B,1,8,3.0,1.5,17.8,20.8
49,20240126,006-008,A,0,006,3.0,1.5,20.9,23.9
49,20240126,006-008,C,1,6,3.0,1.5,29.4,32.4
49,20240126,006-008,C,1,8,3.0,1.5,30.5,33.5
49,20240126,006-008,B,1,6,3.0,1.5,31.8,34.8
49,20240126,006-008,C,1,8,3.0,1.5,31.8,34.8
49,20240126,006-008,A,0,006,3.0,1.5,36.3,39.3
49,20240126,006-008,A,0,006,3.0,1.5,38.3,41.3
49,20240126,006-008,B,1,6,3.0,1.5,39.7,42.7
49,20240126,006-008,C,1,8,3.0,1.5,42.0,45.0
49,20240126,006-008,A,0,006,3.0,1.5,46.1,49.1
49,20240126,006-008,B,1,6,3.0,1.5,48.0,51.0
49,20240126,006-008,B,1,8,3.0,1.5,50.5,53.5
49,20240126,006-008,A,0,006,3.0,1.5,52.0,55.0
49,20240126,006-008,A,0,006,3.0,1.5,55.7,58.7
50,20240126,006-008,C,1,8,3.0,1.5,0.6,3.6
50,20240126,006-008,C,1,6,3.0,1.5,1.3,4.3
50,20240126,006-008,C,1,8,3.0,1.5,1.8,4.8
50,20240126,006-008,B,1,6,3.0,1.5,2.9,5.9
50,20240126,006-008,C,1,8,3.0,1.5,5.4,8.4
50,20240126,006-008,D,0,006,3.0,1.5,6.7,9.7
50,20240126,006-008,C,1,6,3.0,1.5,7.5,10.5
50,20240126,006-008,B,1,8,3.0,1.5,8.9,11.9
50,20240126,006-008,C,1,6,3.0,1.5,9.3,12.3
50,20240126,006-008,B,1,8,3.0,1.5,14.3,17.3
50,20240126,006-008,A,0,006,3.0,1.5,15.7,18.7
50,20240126,006-008,C,1,6,3.0,1.5,16.6,19.6
50,20240126,006-008,C,1,8,3.0,1.5,17.6,20.6
50,20240126,006-008,B,1,6,3.0,1.5,19.2,22.2
50,20240126,006-008,C,1,8,3.0,1.5,20.1,23.1
50,20240126,006-008,C,1,6,3.0,1.5,20.9,23.9
50,20240126,006-008,B,1,8,3.0,1.5,22.7,25.7
50,20240126,006-008,A,0,006,3.0,1.5,23.7,26.7
50,20240126,006-008,C,1,6,3.0,1.5,23.8,26.8
50,20240126,006-008,C,1,8,3.0,1.5,25.1,28.1
50,20240126,006-008,B,1,6,3.0,1.5,25.7,28.7
50,20240126,006-008,A,0,008,3.0,1.5,32.0,35.0
50,20240126,006-008,A,0,008,3.0,1.5,34.1,37.1
50,20240126,006-008,C,1,8,3.0,1.5,37.1,40.1
50,20240126,006-008,B,1,6,3.0,1.5,38.5,41.5
50,20240126,006-008,C,1,8,3.0,1.5,40.0,43.0
50,20240126,006-008,C,1,6,3.0,1.5,40.7,43.7
50,20240126,006-008,C,1,8,3.0,1.5,41.9,44.9
50,20240126,006-008,C,1,6,3.0,1.5,42.8,45.8
50,20240126,006-008,C,1,8,3.0,1.5,47.0,50.0
50,20240126,006-008,D,0,006,3.0,1.5,47.5,50.5
50,20240126,006-008,B,1,6,3.0,1.5,48.6,51.6
50,20240126,006-008,B,1,8,3.0,1.5,49.5,52.5
50,20240126,006-008,B,1,6,3.0,1.5,51.1,54.1
50,20240126,006-008,D,0,008,3.0,1.5,51.8,54.8
50,20240126,006-008,A,0,008,3.0,1.5,53.5,56.5
50,20240126,006-008,C,1,8,3.0,1.5,56.2,59.2
50,20240126,006-008,B,1,6,3.0,1.5,57.4,60.4
50,20240126,006-008,A,0,008,3.0,1.5,58.7,61.7
50,20240126,006-008,A,0,008,3.0,1.5,60.6,63.6
50,20240126,006-008,C,1,8,3.0,1.5,62.1,65.1
50,20240126,006-008,A,0,006,3.0,1.5,63.8,66.8
50,20240126,006-008,A,0,006,3.0,1.5,68.4,71.4
50,20240126,006-008,A,0,006,3.0,1.5,70.9,73.9
50,20240126,006-008,B,1,6,3.0,1.5,73.2,76.2
53,20231119,001-002,A,0,001,3.0,1.5,3.0,6.0
53,20231119,001-002,A,0,001,3.0,1.5,5.1,8.1
53,20231119,001-002,A,0,001,3.0,1.5,7.3,10.3
53,20231119,001-002,A,0,001,3.0,1.5,13.1,16.1
53,20231119,001-002,A,0,001,3.0,1.5,21.3,24.3
53,20231119,001-002,C,1,1,3.0,1.5,23.5,26.5
53,20231119,001-002,C,1,2,3.0,1.5,23.9,26.9
53,20231119,001-002,C,1,1,3.0,1.5,28.0,31.0
53,20231119,001-002,C,1,2,3.0,1.5,31.2,34.2
53,20231119,001-002,A,0,001,3.0,1.5,37.1,40.1
53,20231119,001-002,C,1,1,3.0,1.5,37.5,40.5
53,20231119,001-002,C,1,2,3.0,1.5,42.8,45.8
57,20231119,001-002,A,0,001,3.0,1.5,1.2,4.2
57,20231119,001-002,A,0,001,3.0,1.5,9.3,12.3
57,20231119,001-002,A,0,001,3.0,1.5,12.1,15.1
57,20231119,001-002,A,0,001,3.0,1.5,14.0,17.0
57,20231119,001-002,C,1,1,3.0,1.5,14.5,17.5
57,20231119,001-002,A,0,002,3.0,1.5,17.5,20.5
57,20231119,001-002,A,0,002,3.0,1.5,30.5,33.5
57,20231119,001-002,C,1,2,3.0,1.5,30.6,33.6
57,20231119,001-002,A,0,001,3.0,1.5,40.1,43.1
57,20231119,001-002,D,0,001,3.0,1.5,41.5,44.5
57,20231119,001-002,A,0,001,3.0,1.5,43.4,46.4
57,20231119,001-002,A,0,001,3.0,1.5,49.6,52.6
57,20231119,001-002,D,0,001,3.0,1.5,53.1,56.1
60,20231119,001-002,C,1,1,3.0,1.5,2.8,5.8
60,20231119,001-002,C,1,2,3.0,1.5,5.7,8.7
60,20231119,001-002,B,1,1,3.0,1.5,7.4,10.4
60,20231119,001-002,C,1,2,3.0,1.5,8.5,11.5
60,20231119,001-002,C,1,1,3.0,1.5,9.9,12.9
60,20231119,001-002,C,1,2,3.0,1.5,11.6,14.6
60,20231119,001-002,B,1,1,3.0,1.5,14.9,17.9
60,20231119,001-002,C,1,2,3.0,1.5,18.0,21.0
60,20231119,001-002,C,1,1,3.0,1.5,20.6,23.6
60,20231119,001-002,B,1,2,3.0,1.5,21.3,24.3
60,20231119,001-002,A,0,001,3.0,1.5,22.3,25.3
60,20231119,001-002,B,1,1,3.0,1.5,24.6,27.6
60,20231119,001-002,B,1,2,3.0,1.5,40.1,43.1
60,20231119,001-002,C,1,1,3.0,1.5,41.7,44.7
60,20231119,001-002,C,1,2,3.0,1.5,44.2,47.2
60,20231119,001-002,C,1,1,3.0,1.5,45.0,48.0
60,20231119,001-002,C,1,2,3.0,1.5,47.0,50.0
62,20231119,001-002,A,0,001,3.0,1.5,2.3,5.3
62,20231119,001-002,A,0,001,3.0,1.5,4.3,7.3
62,20231119,001-002,A,0,001,3.0,1.5,6.5,9.5
62,20231119,001-002,A,0,001,3.0,1.5,11.1,14.1
62,20231119,001-002,A,0,001,3.0,1.5,12.5,15.5
62,20231119,001-002,C,1,1,3.0,1.5,14.5,17.5
62,20231119,001-002,C,1,2,3.0,1.5,14.7,17.7
62,20231119,001-002,A,0,001,3.0,1.5,17.8,20.8
62,20231119,001-002,A,0,001,3.0,1.5,19.8,22.8
62,20231119,001-002,D,0,001,3.0,1.5,22.9,25.9
62,20231119,001-002,A,0,001,3.0,1.5,26.3,29.3
62,20231119,001-002,C,1,1,3.0,1.5,28.5,31.5
62,20231119,001-002,C,1,2,3.0,1.5,30.5,33.5
62,20231119,001-002,A,0,001,3.0,1.5,33.4,36.4
62,20231119,001-002,A,0,001,3.0,1.5,34.5,37.5
62,20231119,001-002,A,0,001,3.0,1.5,36.1,39.1
62,20231119,001-002,D,0,001,3.0,1.5,38.5,41.5
62,20231119,001-002,A,0,001,3.0,1.5,42.5,45.5
62,20231119,001-002,D,0,001,3.0,1.5,43.9,46.9
63,20231119,001-002,A,0,001,3.0,1.5,2.1,5.1
63,20231119,001-002,C,1,1,3.0,1.5,2.9,5.9
63,20231119,001-002,C,1,2,3.0,1.5,10.0,13.0
63,20231119,001-002,C,1,1,3.0,1.5,13.8,16.8
63,20231119,001-002,C,1,2,3.0,1.5,14.9,17.9
63,20231119,001-002,B,1,1,3.0,1.5,17.0,20.0
63,20231119,001-002,A,0,002,3.0,1.5,20.1,23.1
63,20231119,001-002,C,1,2,3.0,1.5,21.7,24.7
63,20231119,001-002,C,1,1,3.0,1.5,24.2,27.2
63,20231119,001-002,B,1,2,3.0,1.5,26.1,29.1
63,20231119,001-002,B,1,1,3.0,1.5,27.5,30.5
63,20231119,001-002,C,1,2,3.0,1.5,29.1,32.1
63,20231119,001-002,B,1,1,3.0,1.5,30.0,33.0
63,20231119,001-002,C,1,2,3.0,1.5,34.0,37.0
63,20231119,001-002,B,1,1,3.0,1.5,35.7,38.7
63,20231119,001-002,B,1,2,3.0,1.5,39.8,42.8
63,20231119,001-002,C,1,1,3.0,1.5,48.1,51.1
63,20231119,001-002,C,1,2,3.0,1.5,49.5,52.5
63,20231119,001-002,C,1,1,3.0,1.5,55.4,58.4
63,20231119,001-002,C,1,2,3.0,1.5,57.5,60.5
63,20231119,001-002,B,1,1,3.0,1.5,58.4,61.4
63,20231119,001-002,B,1,2,3.0,1.5,60.2,63.2
63,20231119,001-002,C,1,1,3.0,1.5,64.0,67.0
63,20231119,001-002,C,1,2,3.0,1.5,67.2,70.2
63,20231119,001-002,C,1,1,3.0,1.5,67.8,70.8
63,20231119,001-002,C,1,2,3.0,1.5,69.6,72.6
63,20231119,001-002,C,1,1,3.0,1.5,70.5,73.5
63,20231119,001-002,A,0,002,3.0,1.5,72.3,75.3
63,20231119,001-002,D,0,002,3.0,1.5,73.6,76.6
63,20231119,001-002,C,1,2,3.0,1.5,73.6,76.6
63,20231119,001-002,C,1,1,3.0,1.5,74.5,77.5
63,20231119,001-002,C,1,2,3.0,1.5,75.3,78.3
63,20231119,001-002,C,1,1,3.0,1.5,76.2,79.2
63,20231119,001-002,C,1,2,3.0,1.5,79.9,82.9
63,20231119,001-002,C,1,1,3.0,1.5,80.1,83.1
63,20231119,001-002,D,0,002,3.0,1.5,81.7,84.7
63,20231119,001-002,C,1,2,3.0,1.5,81.8,84.8
63,20231119,001-002,B,1,1,3.0,1.5,84.2,87.2
64,20231119,001-002,D,0,001,3.0,1.5,3.5,6.5
64,20231119,001-002,A,0,001,3.0,1.5,8.4,11.4
64,20231119,001-002,B,1,1,3.0,1.5,12.6,15.6
64,20231119,001-002,B,1,2,3.0,1.5,15.2,18.2
64,20231119,001-002,C,1,1,3.0,1.5,18.5,21.5
64,20231119,001-002,A,0,002,3.0,1.5,19.3,22.3
64,20231119,001-002,B,1,2,3.0,1.5,23.6,26.6
64,20231119,001-002,A,0,001,3.0,1.5,29.2,32.2
64,20231119,001-002,D,0,001,3.0,1.5,57.1,60.1
64,20231119,001-002,B,1,1,3.0,1.5,58.7,61.7
64,20231119,001-002,A,0,002,3.0,1.5,64.2,67.2
64,20231119,001-002,C,1,2,3.0,1.5,65.8,68.8
64,20231119,001-002,D,0,001,3.0,1.5,70.2,73.2
66,20231119,001-002,B,1,1,3.0,1.5,1.0,4.0
66,20231119,001-002,A,0,002,3.0,1.5,2.6,5.6
66,20231119,001-002,A,0,002,3.0,1.5,3.6,6.6
66,20231119,001-002,D,0,002,3.0,1.5,5.0,8.0
66,20231119,001-002,A,0,002,3.0,1.5,8.5,11.5
66,20231119,001-002,A,0,002,3.0,1.5,9.7,12.7
66,20231119,001-002,A,0,002,3.0,1.5,11.2,14.2
66,20231119,001-002,A,0,002,3.0,1.5,15.0,18.0
66,20231119,001-002,C,1,2,3.0,1.5,15.1,18.1
66,20231119,001-002,B,1,1,3.0,1.5,18.6,21.6
66,20231119,001-002,A,0,002,3.0,1.5,20.1,23.1
66,20231119,001-002,C,1,2,3.0,1.5,20.6,23.6
66,20231119,001-002,B,1,1,3.0,1.5,22.3,25.3
66,20231119,001-002,B,1,2,3.0,1.5,24.5,27.5
66,20231119,001-002,B,1,1,3.0,1.5,26.9,29.9
66,20231119,001-002,D,0,002,3.0,1.5,28.5,31.5
66,20231119,001-002,A,0,002,3.0,1.5,32.2,35.2
66,20231119,001-002,C,1,2,3.0,1.5,32.9,35.9
66,20231119,001-002,A,0,001,3.0,1.5,34.8,37.8
66,20231119,001-002,A,0,001,3.0,1.5,36.6,39.6
66,20231119,001-002,A,0,001,3.0,1.5,38.4,41.4
66,20231119,001-002,C,1,1,3.0,1.5,38.5,41.5
66,20231119,001-002,C,1,2,3.0,1.5,38.7,41.7
66,20231119,001-002,B,1,1,3.0,1.5,39.1,42.1
66,20231119,001-002,A,0,002,3.0,1.5,40.1,43.1
66,20231119,001-002,A,0,002,3.0,1.5,42.1,45.1
66,20231119,001-002,B,1,2,3.0,1.5,45.6,48.6
66,20231119,001-002,C,1,1,3.0,1.5,45.7,48.7
66,20231119,001-002,C,1,2,3.0,1.5,45.9,48.9
66,20231119,001-002,D,0,001,3.0,1.5,47.0,50.0
66,20231119,001-002,A,0,001,3.0,1.5,47.5,50.5
66,20231119,001-002,A,0,001,3.0,1.5,48.6,51.6
66,20231119,001-002,A,0,001,3.0,1.5,49.4,52.4
66,20231119,001-002,B,1,1,3.0,1.5,52.1,55.1
66,20231119,001-002,A,0,002,3.0,1.5,55.0,58.0
68,20231119,001-002,A,0,001,3.0,1.5,3.3,6.3
68,20231119,001-002,A,0,001,3.0,1.5,9.0,12.0
68,20231119,001-002,A,0,001,3.0,1.5,13.6,16.6
68,20231119,001-002,C,1,1,3.0,1.5,14.4,17.4
68,20231119,001-002,C,1,2,3.0,1.5,15.9,18.9
68,20231119,001-002,C,1,1,3.0,1.5,16.2,19.2
68,20231119,001-002,A,0,002,3.0,1.5,17.0,20.0
68,20231119,001-002,A,0,002,3.0,1.5,19.3,22.3
68,20231119,001-002,C,1,2,3.0,1.5,21.3,24.3
68,20231119,001-002,B,1,1,3.0,1.5,24.7,27.7
68,20231119,001-002,C,1,2,3.0,1.5,25.6,28.6
68,20231119,001-002,C,1,1,3.0,1.5,25.8,28.8
68,20231119,001-002,B,1,2,3.0,1.5,29.5,32.5
68,20231119,001-002,C,1,1,3.0,1.5,31.3,34.3
68,20231119,001-002,B,1,2,3.0,1.5,37.3,40.3
68,20231119,001-002,C,1,1,3.0,1.5,41.4,44.4
68,20231119,001-002,C,1,2,3.0,1.5,42.0,45.0
68,20231119,001-002,B,1,1,3.0,1.5,47.7,50.7
68,20231119,001-002,C,1,2,3.0,1.5,48.1,51.1
68,20231119,001-002,C,1,1,3.0,1.5,50.0,53.0
68,20231119,001-002,C,1,2,3.0,1.5,51.3,54.3
68,20231119,001-002,C,1,1,3.0,1.5,52.0,55.0
68,20231119,001-002,A,0,002,3.0,1.5,53.0,56.0
68,20231119,001-002,C,1,2,3.0,1.5,57.4,60.4
68,20231119,001-002,B,1,1,3.0,1.5,60.4,63.4
68,20231119,001-002,A,0,002,3.0,1.5,64.4,67.4
71,20231119,001-002,A,0,002,3.0,1.5,0.7,3.7
71,20231119,001-002,A,0,002,3.0,1.5,2.7,5.7
71,20231119,001-002,A,0,002,3.0,1.5,5.3,8.3
71,20231119,001-002,A,0,002,3.0,1.5,10.9,13.9
71,20231119,001-002,B,1,2,3.0,1.5,14.5,17.5
71,20231119,001-002,A,0,001,3.0,1.5,17.5,20.5
71,20231119,001-002,A,0,001,3.0,1.5,20.4,23.4
71,20231119,001-002,A,0,001,3.0,1.5,29.5,32.5
71,20231119,001-002,A,0,001,3.0,1.5,31.9,34.9
71,20231119,001-002,A,0,001,3.0,1.5,34.7,37.7
71,20231119,001-002,A,0,001,3.0,1.5,35.7,38.7
71,20231119,001-002,A,0,001,3.0,1.5,40.6,43.6
71,20231119,001-002,D,0,001,3.0,1.5,42.0,45.0
71,20231119,001-002,B,1,1,3.0,1.5,49.2,52.2
71,20231119,001-002,C,1,2,3.0,1.5,49.5,52.5
71,20231119,001-002,A,0,001,3.0,1.5,52.3,55.3
71,20231119,001-002,A,0,001,3.0,1.5,55.1,58.1
71,20231119,001-002,A,0,001,3.0,1.5,59.0,62.0
72,20231119,001-002,C,1,1,3.0,1.5,0.6,3.6
72,20231119,001-002,B,1,2,3.0,1.5,1.9,4.9
72,20231119,001-002,C,1,1,3.0,1.5,3.5,6.5
72,20231119,001-002,C,1,2,3.0,1.5,3.6,6.6
72,20231119,001-002,A,0,001,3.0,1.5,5.5,8.5
72,20231119,001-002,A,0,001,3.0,1.5,7.7,10.7
72,20231119,001-002,C,1,1,3.0,1.5,9.0,12.0
72,20231119,001-002,C,1,2,3.0,1.5,9.5,12.5
72,20231119,001-002,C,1,1,3.0,1.5,9.9,12.9
72,20231119,001-002,C,1,2,3.0,1.5,10.6,13.6
72,20231119,001-002,A,0,001,3.0,1.5,12.4,15.4
72,20231119,001-002,A,0,001,3.0,1.5,16.3,19.3
72,20231119,001-002,B,1,1,3.0,1.5,23.0,26.0
72,20231119,001-002,A,0,002,3.0,1.5,23.5,26.5
72,20231119,001-002,B,1,2,3.0,1.5,25.8,28.8
72,20231119,001-002,C,1,1,3.0,1.5,27.5,30.5
72,20231119,001-002,C,1,2,3.0,1.5,28.0,31.0
72,20231119,001-002,C,1,1,3.0,1.5,30.4,33.4
72,20231119,001-002,C,1,2,3.0,1.5,31.2,34.2
72,20231119,001-002,C,1,1,3.0,1.5,32.2,35.2
72,20231119,001-002,A,0,002,3.0,1.5,36.6,39.6
72,20231119,001-002,C,1,2,3.0,1.5,37.1,40.1
72,20231119,001-002,C,1,1,3.0,1.5,38.3,41.3
72,20231119,001-002,D,0,002,3.0,1.5,43.0,46.0
72,20231119,001-002,A,0,002,3.0,1.5,47.7,50.7
72,20231119,001-002,B,1,2,3.0,1.5,51.9,54.9
72,20231119,001-002,C,1,1,3.0,1.5,54.4,57.4
74,20231119,001-002,A,0,001,3.0,1.5,1.1,4.1
74,20231119,001-002,A,0,001,3.0,1.5,18.3,21.3
74,20231119,001-002,A,0,001,3.0,1.5,27.0,30.0
74,20231119,001-002,A,0,001,3.0,1.5,28.4,31.4
74,20231119,001-002,A,0,001,3.0,1.5,35.1,38.1
74,20231119,001-002,A,0,001,3.0,1.5,37.1,40.1
74,20231119,001-002,A,0,001,3.0,1.5,39.7,42.7
74,20231119,001-002,C,1,1,3.0,1.5,46.7,49.7
74,20231119,001-002,D,0,002,3.0,1.5,47.4,50.4
74,20231119,001-002,C,1,2,3.0,1.5,47.5,50.5
74,20231119,001-002,B,1,1,3.0,1.5,49.0,52.0
74,20231119,001-002,C,1,2,3.0,1.5,49.1,52.1
74,20231119,001-002,C,1,1,3.0,1.5,49.2,52.2
74,20231119,001-002,B,1,2,3.0,1.5,50.2,53.2
74,20231119,001-002,B,1,1,3.0,1.5,54.2,57.2
74,20231119,001-002,B,1,2,3.0,1.5,55.3,58.3
74,20231119,001-002,C,1,1,3.0,1.5,55.5,58.5
74,20231119,001-002,C,1,2,3.0,1.5,55.8,58.8
74,20231119,001-002,B,1,1,3.0,1.5,56.9,59.9
74,20231119,001-002,C,1,2,3.0,1.5,57.1,60.1
75,20231119,001-002,A,0,001,3.0,1.5,2.2,5.2
75,20231119,001-002,A,0,001,3.0,1.5,3.7,6.7
75,20231119,001-002,A,0,001,3.0,1.5,6.3,9.3
75,20231119,001-002,A,0,001,3.0,1.5,9.9,12.9
75,20231119,001-002,A,0,001,3.0,1.5,12.1,15.1
75,20231119,001-002,A,0,001,3.0,1.5,14.5,17.5
75,20231119,001-002,B,1,1,3.0,1.5,23.4,26.4
75,20231119,001-002,A,0,002,3.0,1.5,25.7,28.7
75,20231119,001-002,A,0,002,3.0,1.5,31.0,34.0
75,20231119,001-002,B,1,2,3.0,1.5,32.1,35.1
