scenario,date,pair,case,label,subject_id,window_duration,shift_tau,start_time,end_time
43,20240126,006-008,B,1,8,3.0,0.5,59.2,62.2
43,20240126,006-008,C,1,6,3.0,0.5,60.1,63.1
43,20240126,006-008,C,1,8,3.0,0.5,61.8,64.8
43,20240126,006-008,B,1,6,3.0,0.5,73.4,76.4
43,20240126,006-008,C,1,8,3.0,0.5,80.5,83.5
43,20240126,006-008,C,1,6,3.0,0.5,80.7,83.7
43,20240126,006-008,C,1,8,3.0,0.5,81.4,84.4
43,20240126,006-008,C,1,6,3.0,0.5,81.6,84.6
43,20240126,006-008,C,1,8,3.0,0.5,83.4,86.4
43,20240126,006-008,C,1,6,3.0,0.5,89.0,92.0
44,20240126,006-008,C,1,8,3.0,0.5,4.3,7.3
44,20240126,006-008,C,1,6,3.0,0.5,5.3,8.3
44,20240126,006-008,C,1,8,3.0,0.5,8.5,11.5
44,20240126,006-008,C,1,6,3.0,0.5,11.1,14.1
44,20240126,006-008,B,1,8,3.0,0.5,26.6,29.6
44,20240126,006-008,A,0,006,3.0,0.5,34.8,37.8
44,20240126,006-008,A,0,006,3.0,0.5,43.7,46.7
44,20240126,006-008,B,1,6,3.0,0.5,50.7,53.7
44,20240126,006-008,C,1,8,3.0,0.5,53.3,56.3
44,20240126,006-008,B,1,6,3.0,0.5,56.1,59.1
44,20240126,006-008,C,1,8,3.0,0.5,56.6,59.6
44,20240126,006-008,C,1,6,3.0,0.5,58.3,61.3
44,20240126,006-008,C,1,8,3.0,0.5,59.0,62.0
44,20240126,006-008,D,0,006,3.0,0.5,64.8,67.8
44,20240126,006-008,A,0,006,3.0,0.5,68.7,71.7
44,20240126,006-008,A,0,006,3.0,0.5,71.1,74.1
44,20240126,006-008,A,0,006,3.0,0.5,73.0,76.0
44,20240126,006-008,C,1,6,3.0,0.5,74.4,77.4
44,20240126,006-008,C,1,8,3.0,0.5,75.0,78.0
45,20240126,006-008,C,1,6,3.0,0.5,1.4,4.4
45,20240126,006-008,A,0,008,3.0,0.5,5.6,8.6
45,20240126,006-008,C,1,8,3.0,0.5,5.7,8.7
45,20240126,006-008,C,1,6,3.0,0.5,9.7,12.7
45,20240126,006-008,B,1,8,3.0,0.5,12.8,15.8
45,20240126,006-008,A,0,006,3.0,0.5,15.2,18.2
45,20240126,006-008,B,1,6,3.0,0.5,16.2,19.2
45,20240126,006-008,B,1,8,3.0,0.5,19.1,22.1
45,20240126,006-008,A,0,006,3.0,0.5,21.3,24.3
45,20240126,006-008,A,0,006,3.0,0.5,22.6,25.6
45,20240126,006-008,D,0,006,3.0,0.5,26.4,29.4
45,20240126,006-008,B,1,6,3.0,0.5,28.3,31.3
45,20240126,006-008,C,1,8,3.0,0.5,30.1,33.1
45,20240126,006-008,A,0,006,3.0,0.5,32.5,35.5
45,20240126,006-008,C,1,6,3.0,0.5,38.0,41.0
45,20240126,006-008,B,1,8,3.0,0.5,41.1,44.1
45,20240126,006-008,A,0,006,3.0,0.5,45.1,48.1
45,20240126,006-008,A,0,006,3.0,0.5,47.7,50.7
45,20240126,006-008,A,0,006,3.0,0.5,50.8,53.8
45,20240126,006-008,A,0,006,3.0,0.5,53.9,56.9
45,20240126,006-008,D,0,006,3.0,0.5,55.9,58.9
45,20240126,006-008,A,0,006,3.0,0.5,57.1,60.1
45,20240126,006-008,A,0,006,3.0,0.5,60.8,63.8
45,20240126,006-008,A,0,006,3.0,0.5,63.5,66.5
45,20240126,006-008,A,0,006,3.0,0.5,66.6,69.6
45,20240126,006-008,C,1,6,3.0,0.5,69.1,72.1
45,20240126,006-008,C,1,8,3.0,0.5,73.0,76.0
45,20240126,006-008,C,1,6,3.0,0.5,73.7,76.7
45,20240126,006-008,C,1,8,3.0,0.5,74.5,77.5
45,20240126,006-008,A,0,006,3.0,0.5,79.8,82.8
45,20240126,006-008,A,0,006,3.0,0.5,81.7,84.7
45,20240126,006-008,A,0,006,3.0,0.5,84.4,87.4
46,20240126,006-008,B,1,8,3.0,0.5,2.6,5.6
46,20240126,006-008,A,0,006,3.0,0.5,4.9,7.9
46,20240126,006-008,B,1,6,3.0,0.5,7.0,10.0
46,20240126,006-008,B,1,8,3.0,0.5,11.9,14.9
46,20240126,006-008,A,0,006,3.0,0.5,15.9,18.9
46,20240126,006-008,B,1,6,3.0,0.5,19.6,22.6
46,20240126,006-008,B,1,8,3.0,0.5,28.9,31.9
46,20240126,006-008,A,0,006,3.0,0.5,30.9,33.9
46,20240126,006-008,A,0,006,3.0,0.5,32.6,35.6
46,20240126,006-008,D,0,006,3.0,0.5,34.4,37.4
46,20240126,006-008,A,0,006,3.0,0.5,35.6,38.6
46,20240126,006-008,C,1,6,3.0,0.5,41.0,44.0
46,20240126,006-008,C,1,8,3.0,0.5,46.0,49.0
46,20240126,006-008,A,0,006,3.0,0.5,50.6,53.6
46,20240126,006-008,D,0,006,3.0,0.5,52.5,55.5
46,20240126,006-008,C,1,6,3.0,0.5,63.5,66.5
46,20240126,006-008,B,1,8,3.0,0.5,72.0,75.0
46,20240126,006-008,D,0,006,3.0,0.5,73.5,76.5
46,20240126,006-008,B,1,6,3.0,0.5,75.9,78.9
46,20240126,006-008,A,0,008,3.0,0.5,77.2,80.2
46,20240126,006-008,B,1,8,3.0,0.5,79.3,82.3
46,20240126,006-008,A,0,006,3.0,0.5,87.5,90.5
47,20240126,006-008,C,1,6,3.0,0.5,1.8,4.8
47,20240126,006-008,C,1,8,3.0,0.5,8.1,11.1
47,20240126,006-008,C,1,6,3.0,0.5,8.6,11.6
47,20240126,006-008,B,1,8,3.0,0.5,10.4,13.4
47,20240126,006-008,C,1,6,3.0,0.5,10.9,13.9
47,20240126,006-008,C,1,8,3.0,0.5,11.8,14.8
47,20240126,006-008,A,0,006,3.0,0.5,14.3,17.3
47,20240126,006-008,A,0,006,3.0,0.5,16.2,19.2
47,20240126,006-008,C,1,6,3.0,0.5,17.6,20.6
47,20240126,006-008,C,1,8,3.0,0.5,26.6,29.6
47,20240126,006-008,C,1,6,3.0,0.5,27.4,30.4
47,20240126,006-008,B,1,8,3.0,0.5,30.6,33.6
47,20240126,006-008,B,1,6,3.0,0.5,32.0,35.0
47,20240126,006-008,C,1,8,3.0,0.5,32.1,35.1
47,20240126,006-008,B,1,6,3.0,0.5,35.5,38.5
47,20240126,006-008,C,1,8,3.0,0.5,37.9,40.9
47,20240126,006-008,A,0,006,3.0,0.5,39.1,42.1
47,20240126,006-008,A,0,006,3.0,0.5,40.6,43.6
47,20240126,006-008,C,1,6,3.0,0.5,43.1,46.1
47,20240126,006-008,C,1,8,3.0,0.5,48.5,51.5
47,20240126,006-008,B,1,6,3.0,0.5,50.7,53.7
47,20240126,006-008,C,1,8,3.0,0.5,50.8,53.8
47,20240126,006-008,C,1,6,3.0,0.5,53.6,56.6
47,20240126,006-008,A,0,008,3.0,0.5,56.4,59.4
47,20240126,006-008,B,1,8,3.0,0.5,60.8,63.8
47,20240126,006-008,B,1,6,3.0,0.5,67.3,70.3
47,20240126,006-008,C,1,8,3.0,0.5,69.4,72.4
47,20240126,006-008,A,0,006,3.0,0.5,72.6,75.6
47,20240126,006-008,B,1,6,3.0,0.5,76.9,79.9
48,20240126,006-008,B,1,6,3.0,0.5,0.9,3.9
48,20240126,006-008,B,1,8,3.0,0.5,2.1,5.1
48,20240126,006-008,B,1,6,3.0,0.5,4.9,7.9
48,20240126,006-008,C,1,8,3.0,0.5,6.1,9.1
48,20240126,006-008,A,0,006,3.0,0.5,8.3,11.3
48,20240126,006-008,C,1,6,3.0,0.5,8.7,11.7
48,20240126,006-008,B,1,8,3.0,0.5,9.8,12.8
48,20240126,006-008,C,1,6,3.0,0.5,12.9,15.9
48,20240126,006-008,B,1,8,3.0,0.5,16.0,19.0
48,20240126,006-008,C,1,6,3.0,0.5,26.2,29.2
48,20240126,006-008,C,1,8,3.0,0.5,27.2,30.2
48,20240126,006-008,A,0,006,3.0,0.5,36.5,39.5
48,20240126,006-008,D,0,006,3.0,0.5,37.5,40.5
48,20240126,006-008,A,0,006,3.0,0.5,39.7,42.7
48,20240126,006-008,A,0,006,3.0,0.5,41.8,44.8
48,20240126,006-008,C,1,6,3.0,0.5,46.6,49.6
48,20240126,006-008,C,1,8,3.0,0.5,48.9,51.9
48,20240126,006-008,C,1,6,3.0,0.5,51.8,54.8
48,20240126,006-008,B,1,8,3.0,0.5,55.0,58.0
48,20240126,006-008,C,1,6,3.0,0.5,55.9,58.9
48,20240126,006-008,B,1,8,3.0,0.5,57.9,60.9
48,20240126,006-008,A,0,006,3.0,0.5,69.7,72.7
49,20240126,006-008,A,0,006,3.0,0.5,0.5,3.5
49,20240126,006-008,B,1,6,3.0,0.5,1.9,4.9
49,20240126,006-008,B,1,8,3.0,0.5,3.2,6.2
49,20240126,006-008,A,0,006,3.0,0.5,5.5,8.5
49,20240126,006-008,A,0,006,3.0,0.5,9.4,12.4
49,20240126,006-008,A,0,006,3.0,0.5,10.9,13.9
49,20240126,006-008,A,0,006,3.0,0.5,12.8,15.8
49,20240126,006-008,C,1,6,3.0,0.5,14.5,17.5
49,20240126,006-008,B,1,8,3.0,0.5,18.8,21.8
49,20240126,006-008,A,0,006,3.0,0.5,21.9,24.9
49,20240126,006-008,C,1,6,3.0,0.5,30.4,33.4
49,20240126,006-008,C,1,8,3.0,0.5,31.5,34.5
49,20240126,006-008,B,1,6,3.0,0.5,32.8,35.8
49,20240126,006-008,C,1,8,3.0,0.5,32.8,35.8
49,20240126,006-008,A,0,006,3.0,0.5,37.3,40.3
49,20240126,006-008,A,0,006,3.0,0.5,39.3,42.3
49,20240126,006-008,B,1,6,3.0,0.5,40.7,43.7
49,20240126,006-008,C,1,8,3.0,0.5,43.0,46.0
49,20240126,006-008,A,0,006,3.0,0.5,47.1,50.1
49,20240126,006-008,B,1,6,3.0,0.5,49.0,52.0
49,20240126,006-008,B,1,8,3.0,0.5,51.5,54.5
49,20240126,006-008,A,0,006,3.0,0.5,53.0,56.0
49,20240126,006-008,A,0,006,3.0,0.5,56.7,59.7
50,20240126,006-008,C,1,6,3.0,0.5,0.8,3.8
50,20240126,006-008,C,1,8,3.0,0.5,1.6,4.6
50,20240126,006-008,C,1,6,3.0,0.5,2.3,5.3
50,20240126,006-008,C,1,8,3.0,0.5,2.8,5.8
50,20240126,006-008,B,1,6,3.0,0.5,3.9,6.9
50,20240126,006-008,C,1,8,3.0,0.5,6.4,9.4
50,20240126,006-008,D,0,006,3.0,0.5,7.7,10.7
50,20240126,006-008,C,1,6,3.0,0.5,8.5,11.5
50,20240126,006-008,B,1,8,3.0,0.5,9.9,12.9
50,20240126,006-008,C,1,6,3.0,0.5,10.3,13.3
50,20240126,006-008,B,1,8,3.0,0.5,15.3,18.3
50,20240126,006-008,A,0,006,3.0,0.5,16.7,19.7
50,20240126,006-008,C,1,6,3.0,0.5,17.6,20.6
50,20240126,006-008,C,1,8,3.0,0.5,18.6,21.6
50,20240126,006-008,B,1,6,3.0,0.5,20.2,23.2
50,20240126,006-008,C,1,8,3.0,0.5,21.1,24.1
50,20240126,006-008,C,1,6,3.0,0.5,21.9,24.9
50,20240126,006-008,B,1,8,3.0,0.5,23.7,26.7
50,20240126,006-008,A,0,006,3.0,0.5,24.7,27.7
50,20240126,006-008,C,1,6,3.0,0.5,24.8,27.8
50,20240126,006-008,C,1,8,3.0,0.5,26.1,29.1
50,20240126,006-008,B,1,6,3.0,0.5,26.7,29.7
50,20240126,006-008,A,0,008,3.0,0.5,33.0,36.0
50,20240126,006-008,A,0,008,3.0,0.5,35.1,38.1
50,20240126,006-008,C,1,8,3.0,0.5,38.1,41.1
50,20240126,006-008,B,1,6,3.0,0.5,39.5,42.5
50,20240126,006-008,C,1,8,3.0,0.5,41.0,44.0
50,20240126,006-008,C,1,6,3.0,0.5,41.7,44.7
50,20240126,006-008,C,1,8,3.0,0.5,42.9,45.9
50,20240126,006-008,C,1,6,3.0,0.5,43.8,46.8
50,20240126,006-008,C,1,8,3.0,0.5,48.0,51.0
50,20240126,006-008,D,0,006,3.0,0.5,48.5,51.5
50,20240126,006-008,B,1,6,3.0,0.5,49.6,52.6
50,20240126,006-008,B,1,8,3.0,0.5,50.5,53.5
50,20240126,006-008,B,1,6,3.0,0.5,52.1,55.1
50,20240126,006-008,D,0,008,3.0,0.5,52.8,55.8
50,20240126,006-008,A,0,008,3.0,0.5,54.5,57.5
50,20240126,006-008,C,1,8,3.0,0.5,57.2,60.2
50,20240126,006-008,B,1,6,3.0,0.5,58.4,61.4
50,20240126,006-008,A,0,008,3.0,0.5,59.7,62.7
50,20240126,006-008,A,0,008,3.0,0.5,61.6,64.6
50,20240126,006-008,C,1,8,3.0,0.5,63.1,66.1
50,20240126,006-008,A,0,006,3.0,0.5,64.8,67.8
50,20240126,006-008,A,0,006,3.0,0.5,69.4,72.4
50,20240126,006-008,A,0,006,3.0,0.5,71.9,74.9
50,20240126,006-008,B,1,6,3.0,0.5,74.2,77.2
53,20231119,001-002,A,0,001,3.0,0.5,0.2,3.2
53,20231119,001-002,A,0,001,3.0,0.5,4.0,7.0
53,20231119,001-002,A,0,001,3.0,0.5,6.1,9.1
53,20231119,001-002,A,0,001,3.0,0.5,8.3,11.3
53,20231119,001-002,A,0,001,3.0,0.5,14.1,17.1
53,20231119,001-002,A,0,001,3.0,0.5,22.3,25.3
53,20231119,001-002,C,1,1,3.0,0.5,24.5,27.5
53,20231119,001-002,C,1,2,3.0,0.5,24.9,27.9
53,20231119,001-002,C,1,1,3.0,0.5,29.0,32.0
53,20231119,001-002,C,1,2,3.0,0.5,32.2,35.2
53,20231119,001-002,A,0,001,3.0,0.5,38.1,41.1
53,20231119,001-002,C,1,1,3.0,0.5,38.5,41.5
53,20231119,001-002,C,1,2,3.0,0.5,43.8,46.8
57,20231119,001-002,A,0,001,3.0,0.5,0.6,3.6
57,20231119,001-002,A,0,001,3.0,0.5,2.2,5.2
57,20231119,001-002,A,0,001,3.0,0.5,10.3,13.3
57,20231119,001-002,A,0,001,3.0,0.5,13.1,16.1
57,20231119,001-002,A,0,001,3.0,0.5,15.0,18.0
57,20231119,001-002,C,1,1,3.0,0.5,15.5,18.5
57,20231119,001-002,A,0,002,3.0,0.5,18.5,21.5
57,20231119,001-002,A,0,002,3.0,0.5,31.5,34.5
57,20231119,001-002,C,1,2,3.0,0.5,31.6,34.6
57,20231119,001-002,A,0,001,3.0,0.5,41.1,44.1
57,20231119,001-002,D,0,001,3.0,0.5,42.5,45.5
57,20231119,001-002,A,0,001,3.0,0.5,44.4,47.4
57,20231119,001-002,A,0,001,3.0,0.5,50.6,53.6
57,20231119,001-002,D,0,001,3.0,0.5,54.1,57.1
60,20231119,001-002,C,1,2,3.0,0.5,0.2,3.2
60,20231119,001-002,C,1,1,3.0,0.5,3.8,6.8
60,20231119,001-002,C,1,2,3.0,0.5,6.7,9.7
60,20231119,001-002,B,1,1,3.0,0.5,8.4,11.4
60,20231119,001-002,C,1,2,3.0,0.5,9.5,12.5
60,20231119,001-002,C,1,1,3.0,0.5,10.9,13.9
60,20231119,001-002,C,1,2,3.0,0.5,12.6,15.6
60,20231119,001-002,B,1,1,3.0,0.5,15.9,18.9
60,20231119,001-002,C,1,2,3.0,0.5,19.0,22.0
60,20231119,001-002,C,1,1,3.0,0.5,21.6,24.6
60,20231119,001-002,B,1,2,3.0,0.5,22.3,25.3
60,20231119,001-002,A,0,001,3.0,0.5,23.3,26.3
60,20231119,001-002,B,1,1,3.0,0.5,25.6,28.6
60,20231119,001-002,B,1,2,3.0,0.5,41.1,44.1
60,20231119,001-002,C,1,1,3.0,0.5,42.7,45.7
60,20231119,001-002,C,1,2,3.0,0.5,45.2,48.2
60,20231119,001-002,C,1,1,3.0,0.5,46.0,49.0
60,20231119,001-002,C,1,2,3.0,0.5,48.0,51.0
62,20231119,001-002,A,0,001,3.0,0.5,3.3,6.3
62,20231119,001-002,A,0,001,3.0,0.5,5.3,8.3
62,20231119,001-002,A,0,001,3.0,0.5,7.5,10.5
62,20231119,001-002,A,0,001,3.0,0.5,12.1,15.1
62,20231119,001-002,A,0,001,3.0,0.5,13.5,16.5
62,20231119,001-002,C,1,1,3.0,0.5,15.5,18.5
62,20231119,001-002,C,1,2,3.0,0.5,15.7,18.7
62,20231119,001-002,A,0,001,3.0,0.5,18.8,21.8
62,20231119,001-002,A,0,001,3.0,0.5,20.8,23.8
62,20231119,001-002,D,0,001,3.0,0.5,23.9,26.9
62,20231119,001-002,A,0,001,3.0,0.5,27.3,30.3
62,20231119,001-002,C,1,1,3.0,0.5,29.5,32.5
62,20231119,001-002,C,1,2,3.0,0.5,31.5,34.5
62,20231119,001-002,A,0,001,3.0,0.5,34.4,37.4
62,20231119,001-002,A,0,001,3.0,0.5,35.5,38.5
62,20231119,001-002,A,0,001,3.0,0.5,37.1,40.1
62,20231119,001-002,D,0,001,3.0,0.5,39.5,42.5
62,20231119,001-002,A,0,001,3.0,0.5,43.5,46.5
62,20231119,001-002,D,0,001,3.0,0.5,44.9,47.9
63,20231119,001-002,A,0,001,3.0,0.5,3.1,6.1
63,20231119,001-002,C,1,1,3.0,0.5,3.9,6.9
63,20231119,001-002,C,1,2,3.0,0.5,11.0,14.0
63,20231119,001-002,C,1,1,3.0,0.5,14.8,17.8
63,20231119,001-002,C,1,2,3.0,0.5,15.9,18.9
63,20231119,001-002,B,1,1,3.0,0.5,18.0,21.0
63,20231119,001-002,A,0,002,3.0,0.5,21.1,24.1
63,20231119,001-002,C,1,2,3.0,0.5,22.7,25.7
63,20231119,001-002,C,1,1,3.0,0.5,25.2,28.2
63,20231119,001-002,B,1,2,3.0,0.5,27.1,30.1
63,20231119,001-002,B,1,1,3.0,0.5,28.5,31.5
63,20231119,001-002,C,1,2,3.0,0.5,30.1,33.1
63,20231119,001-002,B,1,1,3.0,0.5,31.0,34.0
63,20231119,001-002,C,1,2,3.0,0.5,35.0,38.0
63,20231119,001-002,B,1,1,3.0,0.5,36.7,39.7
63,20231119,001-002,B,1,2,3.0,0.5,40.8,43.8
63,20231119,001-002,C,1,1,3.0,0.5,49.1,52.1
63,20231119,001-002,C,1,2,3.0,0.5,50.5,53.5
63,20231119,001-002,C,1,1,3.0,0.5,56.4,59.4
63,20231119,001-002,C,1,2,3.0,0.5,58.5,61.5
63,20231119,001-002,B,1,1,3.0,0.5,59.4,62.4
63,20231119,001-002,B,1,2,3.0,0.5,61.2,64.2
63,20231119,001-002,C,1,1,3.0,0.5,65.0,68.0
63,20231119,001-002,C,1,2,3.0,0.5,68.2,71.2
63,20231119,001-002,C,1,1,3.0,0.5,68.8,71.8
63,20231119,001-002,C,1,2,3.0,0.5,70.6,73.6
63,20231119,001-002,C,1,1,3.0,0.5,71.5,74.5
63,20231119,001-002,A,0,002,3.0,0.5,73.3,76.3
63,20231119,001-002,D,0,002,3.0,0.5,74.6,77.6
63,20231119,001-002,C,1,2,3.0,0.5,74.6,77.6
63,20231119,001-002,C,1,1,3.0,0.5,75.5,78.5
63,20231119,001-002,C,1,2,3.0,0.5,76.3,79.3
63,20231119,001-002,C,1,1,3.0,0.5,77.2,80.2
63,20231119,001-002,C,1,2,3.0,0.5,80.9,83.9
63,20231119,001-002,C,1,1,3.0,0.5,81.1,84.1
63,20231119,001-002,D,0,002,3.0,0.5,82.7,85.7
63,20231119,001-002,C,1,2,3.0,0.5,82.8,85.8
63,20231119,001-002,B,1,1,3.0,0.5,85.2,88.2
64,20231119,001-002,D,0,001,3.0,0.5,4.5,7.5
64,20231119,001-002,A,0,001,3.0,0.5,9.4,12.4
64,20231119,001-002,B,1,1,3.0,0.5,13.6,16.6
64,20231119,001-002,B,1,2,3.0,0.5,16.2,19.2
64,20231119,001-002,C,1,1,3.0,0.5,19.5,22.5
64,20231119,001-002,A,0,002,3.0,0.5,20.3,23.3
64,20231119,001-002,B,1,2,3.0,0.5,24.6,27.6
64,20231119,001-002,A,0,001,3.0,0.5,30.2,33.2
64,20231119,001-002,D,0,001,3.0,0.5,58.1,61.1
64,20231119,001-002,B,1,1,3.0,0.5,59.7,62.7
64,20231119,001-002,A,0,002,3.0,0.5,65.2,68.2
64,20231119,001-002,C,1,2,3.0,0.5,66.8,69.8
64,20231119,001-002,D,0,001,3.0,0.5,71.2,74.2
66,20231119,001-002,B,1,1,3.0,0.5,2.0,5.0
66,20231119,001-002,A,0,002,3.0,0.5,3.6,6.6
66,20231119,001-002,A,0,002,3.0,0.5,4.6,7.6
66,20231119,001-002,D,0,002,3.0,0.5,6.0,9.0
66,20231119,001-002,A,0,002,3.0,0.5,9.5,12.5
66,20231119,001-002,A,0,002,3.0,0.5,10.7,13.7
66,20231119,001-002,A,0,002,3.0,0.5,12.2,15.2
66,20231119,001-002,A,0,002,3.0,0.5,16.0,19.0
66,20231119,001-002,C,1,2,3.0,0.5,16.1,19.1
66,20231119,001-002,B,1,1,3.0,0.5,19.6,22.6
66,20231119,001-002,A,0,002,3.0,0.5,21.1,24.1
66,20231119,001-002,C,1,2,3.0,0.5,21.6,24.6
66,20231119,001-002,B,1,1,3.0,0.5,23.3,26.3
66,20231119,001-002,B,1,2,3.0,0.5,25.5,28.5
66,20231119,001-002,B,1,1,3.0,0.5,27.9,30.9
66,20231119,001-002,D,0,002,3.0,0.5,29.5,32.5
66,20231119,001-002,A,0,002,3.0,0.5,33.2,36.2
66,20231119,001-002,C,1,2,3.0,0.5,33.9,36.9
66,20231119,001-002,A,0,001,3.0,0.5,35.8,38.8
66,20231119,001-002,A,0,001,3.0,0.5,37.6,40.6
66,20231119,001-002,A,0,001,3.0,0.5,39.4,42.4
66,20231119,001-002,C,1,1,3.0,0.5,39.5,42.5
66,20231119,001-002,C,1,2,3.0,0.5,39.7,42.7
66,20231119,001-002,B,1,1,3.0,0.5,40.1,43.1
66,20231119,001-002,A,0,002,3.0,0.5,41.1,44.1
66,20231119,001-002,A,0,002,3.0,0.5,43.1,46.1
66,20231119,001-002,B,1,2,3.0,0.5,46.6,49.6
66,20231119,001-002,C,1,1,3.0,0.5,46.7,49.7
66,20231119,001-002,C,1,2,3.0,0.5,46.9,49.9
66,20231119,001-002,D,0,001,3.0,0.5,48.0,51.0
66,20231119,001-002,A,0,001,3.0,0.5,48.5,51.5
66,20231119,001-002,A,0,001,3.0,0.5,49.6,52.6
66,20231119,001-002,A,0,001,3.0,0.5,50.4,53.4
66,20231119,001-002,B,1,1,3.0,0.5,53.1,56.1
66,20231119,001-002,A,0,002,3.0,0.5,56.0,59.0
68,20231119,001-002,A,0,001,3.0,0.5,4.3,7.3
68,20231119,001-002,A,0,001,3.0,0.5,10.0,13.0
68,20231119,001-002,A,0,001,3.0,0.5,14.6,17.6
68,20231119,001-002,C,1,1,3.0,0.5,15.4,18.4
68,20231119,001-002,C,1,2,3.0,0.5,16.9,19.9
68,20231119,001-002,C,1,1,3.0,0.5,17.2,20.2
68,20231119,001-002,A,0,002,3.0,0.5,18.0,21.0
68,20231119,001-002,A,0,002,3.0,0.5,20.3,23.3
68,20231119,001-002,C,1,2,3.0,0.5,22.3,25.3
68,20231119,001-002,B,1,1,3.0,0.5,25.7,28.7
68,20231119,001-002,C,1,2,3.0,0.5,26.6,29.6
68,20231119,001-002,C,1,1,3.0,0.5,26.8,29.8
68,20231119,001-002,B,1,2,3.0,0.5,30.5,33.5
68,20231119,001-002,C,1,1,3.0,0.5,32.3,35.3
68,20231119,001-002,B,1,2,3.0,0.5,38.3,41.3
68,20231119,001-002,C,1,1,3.0,0.5,42.4,45.4
68,20231119,001-002,C,1,2,3.0,0.5,43.0,46.0
68,20231119,001-002,B,1,1,3.0,0.5,48.7,51.7
68,20231119,001-002,C,1,2,3.0,0.5,49.1,52.1
68,20231119,001-002,C,1,1,3.0,0.5,51.0,54.0
68,20231119,001-002,C,1,2,3.0,0.5,52.3,55.3
68,20231119,001-002,C,1,1,3.0,0.5,53.0,56.0
68,20231119,001-002,A,0,002,3.0,0.5,54.0,57.0
68,20231119,001-002,C,1,2,3.0,0.5,58.4,61.4
68,20231119,001-002,B,1,1,3.0,0.5,61.4,64.4
68,20231119,001-002,A,0,002,3.0,0.5,65.4,68.4
71,20231119,001-002,A,0,002,3.0,0.5,1.7,4.7
71,20231119,001-002,A,0,002,3.0,0.5,3.7,6.7
71,20231119,001-002,A,0,002,3.0,0.5,6.3,9.3
71,20231119,001-002,A,0,002,3.0,0.5,11.9,14.9
71,20231119,001-002,B,1,2,3.0,0.5,15.5,18.5
71,20231119,001-002,A,0,001,3.0,0.5,18.5,21.5
71,20231119,001-002,A,0,001,3.0,0.5,21.4,24.4
71,20231119,001-002,A,0,001,3.0,0.5,30.5,33.5
71,20231119,001-002,A,0,001,3.0,0.5,32.9,35.9
71,20231119,001-002,A,0,001,3.0,0.5,35.7,38.7
71,20231119,001-002,A,0,001,3.0,0.5,36.7,39.7
71,20231119,001-002,A,0,001,3.0,0.5,41.6,44.6
71,20231119,001-002,D,0,001,3.0,0.5,43.0,46.0
71,20231119,001-002,B,1,1,3.0,0.5,50.2,53.2
71,20231119,001-002,C,1,2,3.0,0.5,50.5,53.5
71,20231119,001-002,A,0,001,3.0,0.5,53.3,56.3
71,20231119,001-002,A,0,001,3.0,0.5,56.1,59.1
71,20231119,001-002,A,0,001,3.0,0.5,60.0,63.0
72,20231119,001-002,A,0,002,3.0,0.5,0.2,3.2
72,20231119,001-002,C,1,2,3.0,0.5,0.5,3.5
72,20231119,001-002,C,1,1,3.0,0.5,1.6,4.6
72,20231119,001-002,B,1,2,3.0,0.5,2.9,5.9
72,20231119,001-002,C,1,1,3.0,0.5,4.5,7.5
72,20231119,001-002,C,1,2,3.0,0.5,4.6,7.6
72,20231119,001-002,A,0,001,3.0,0.5,6.5,9.5
72,20231119,001-002,A,0,001,3.0,0.5,8.7,11.7
72,20231119,001-002,C,1,1,3.0,0.5,10.0,13.0
72,20231119,001-002,C,1,2,3.0,0.5,10.5,13.5
72,20231119,001-002,C,1,1,3.0,0.5,10.9,13.9
72,20231119,001-002,C,1,2,3.0,0.5,11.6,14.6
72,20231119,001-002,A,0,001,3.0,0.5,13.4,16.4
72,20231119,001-002,A,0,001,3.0,0.5,17.3,20.3
72,20231119,001-002,B,1,1,3.0,0.5,24.0,27.0
72,20231119,001-002,A,0,002,3.0,0.5,24.5,27.5
72,20231119,001-002,B,1,2,3.0,0.5,26.8,29.8
72,20231119,001-002,C,1,1,3.0,0.5,28.5,31.5
72,20231119,001-002,C,1,2,3.0,0.5,29.0,32.0
72,20231119,001-002,C,1,1,3.0,0.5,31.4,34.4
72,20231119,001-002,C,1,2,3.0,0.5,32.2,35.2
72,20231119,001-002,C,1,1,3.0,0.5,33.2,36.2
72,20231119,001-002,A,0,002,3.0,0.5,37.6,40.6
72,20231119,001-002,C,1,2,3.0,0.5,38.1,41.1
72,20231119,001-002,C,1,1,3.0,0.5,39.3,42.3
72,20231119,001-002,D,0,002,3.0,0.5,44.0,47.0
72,20231119,001-002,A,0,002,3.0,0.5,48.7,51.7
72,20231119,001-002,B,1,2,3.0,0.5,52.9,55.9
72,20231119,001-002,C,1,1,3.0,0.5,55.4,58.4
74,20231119,001-002,A,0,001,3.0,0.5,2.1,5.1
74,20231119,001-002,A,0,001,3.0,0.5,19.3,22.3
74,20231119,001-002,A,0,001,3.0,0.5,28.0,31.0
74,20231119,001-002,A,0,001,3.0,0.5,29.4,32.4
74,20231119,001-002,A,0,001,3.0,0.5,36.1,39.1
74,20231119,001-002,A,0,001,3.0,0.5,38.1,41.1
74,20231119,001-002,A,0,001,3.0,0.5,40.7,43.7
74,20231119,001-002,C,1,1,3.0,0.5,47.7,50.7
74,20231119,001-002,D,0,002,3.0,0.5,48.4,51.4
74,20231119,001-002,C,1,2,3.0,0.5,48.5,51.5
