scenario,date,pair,case,label,subject_id,window_duration,start_time,end_time,fullbody_onset_time,fullbody_onset_delta_t,fullbody_onset_z_score,hands_onset_time,hands_onset_delta_t,hands_onset_z_score,upper_body_onset_time,upper_body_onset_delta_t,upper_body_onset_z_score,head_onset_time,head_onset_delta_t,head_onset_z_score
60,20231119,001-002,C,1,2,1.5,21.0,22.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,1,1.5,23.6,25.1,24.431,0.669,2.488,24.431,0.669,3.375,24.431,0.669,2.896,-1.0,-1.0,-1.0
60,20231119,001-002,B,1,2,1.5,25.1,25.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,A,0,001,1.5,25.8,26.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,B,1,1,1.5,27.6,29.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,B,1,2,1.5,43.1,44.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,1,1.5,44.7,46.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.5,47.2,48.7,47.895,0.805,2.541,47.929,0.771,4.262,47.895,0.805,2.659,47.895,0.805,2.722
60,20231119,001-002,C,1,1,1.5,48.7,49.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
60,20231119,001-002,C,1,2,1.5,50.0,51.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.5,5.3,6.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.5,7.3,8.8,7.633,1.167,2.36,7.633,1.167,2.589,7.633,1.167,2.732,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.5,9.5,11.0,10.432,0.568,2.01,10.232,0.768,2.264,10.232,0.768,2.248,10.832,0.168,3.149
62,20231119,001-002,A,0,001,1.5,14.1,15.6,15.032,0.568,3.319,15.032,0.568,3.209,15.032,0.568,2.768,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.5,15.6,17.0,16.098,0.902,2.564,16.098,0.902,3.329,16.098,0.902,2.754,-1.0,-1.0,-1.0
62,20231119,001-002,C,1,1,1.5,17.5,19.0,17.832,1.168,5.491,17.832,1.168,7.483,17.832,1.168,6.239,-1.0,-1.0,-1.0
62,20231119,001-002,C,1,2,1.5,19.0,19.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.5,20.8,22.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.931,0.369,2.343
62,20231119,001-002,A,0,001,1.5,22.8,24.3,24.298,0.002,2.125,24.131,0.169,2.109,24.298,0.002,2.442,-1.0,-1.0,-1.0
62,20231119,001-002,D,0,001,1.5,25.9,27.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.5,29.3,30.8,-1.0,-1.0,-1.0,30.03,0.77,2.021,30.13,0.67,2.182,-1.0,-1.0,-1.0
62,20231119,001-002,C,1,1,1.5,31.5,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
62,20231119,001-002,C,1,2,1.5,33.5,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.73,1.27,2.123
62,20231119,001-002,A,0,001,1.5,36.4,37.9,36.696,1.204,2.163,36.463,1.437,2.266,36.696,1.204,2.532,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.5,37.9,39.0,37.93,1.07,3.636,37.93,1.07,4.627,37.93,1.07,3.921,-1.0,-1.0,-1.0
62,20231119,001-002,A,0,001,1.5,39.1,40.6,40.596,0.004,2.377,39.296,1.304,2.707,39.296,1.304,2.29,-1.0,-1.0,-1.0
62,20231119,001-002,D,0,001,1.5,41.5,43.0,-1.0,-1.0,-1.0,41.929,1.071,2.051,-1.0,-1.0,-1.0,42.796,0.204,2.693
62,20231119,001-002,A,0,001,1.5,45.5,47.0,45.662,1.338,3.636,45.662,1.338,5.047,45.662,1.338,4.161,-1.0,-1.0,-1.0
62,20231119,001-002,D,0,001,1.5,47.0,48.4,47.562,0.838,2.832,47.462,0.938,2.266,47.562,0.838,3.046,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.5,2.0,2.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.1,0.3,2.546
63,20231119,001-002,A,0,001,1.5,5.1,6.6,5.133,1.467,3.239,5.133,1.467,3.432,5.133,1.467,3.653,5.933,0.667,3.573
63,20231119,001-002,C,1,1,1.5,6.6,7.4,6.799,0.601,4.275,6.799,0.601,4.965,6.799,0.601,4.356,7.399,0.001,2.764
63,20231119,001-002,C,1,2,1.5,13.0,14.5,13.032,1.468,2.624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.065,1.435,2.766
63,20231119,001-002,C,1,1,1.5,16.8,18.3,16.932,1.368,2.697,16.932,1.368,3.125,16.932,1.368,2.714,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.5,18.3,19.4,18.965,0.435,2.288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.431,0.969,2.028
63,20231119,001-002,B,1,1,1.5,20.0,21.5,20.165,1.335,2.654,20.165,1.335,2.604,20.165,1.335,2.396,-1.0,-1.0,-1.0
63,20231119,001-002,A,0,002,1.5,23.1,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.164,1.436,2.14
63,20231119,001-002,C,1,2,1.5,24.7,26.2,26.031,0.169,2.796,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.564,0.636,2.037
63,20231119,001-002,C,1,1,1.5,27.2,28.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,27.597,1.103,2.437
63,20231119,001-002,B,1,2,1.5,29.1,30.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,1,1.5,30.6,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.53,0.47,3.666
63,20231119,001-002,C,1,2,1.5,32.1,33.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,1,1.5,33.6,34.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.5,37.0,38.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.33,1.17,3.634
63,20231119,001-002,B,1,1,1.5,38.7,40.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,2,1.5,42.8,44.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.5,51.1,52.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.5,52.6,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.5,58.4,59.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.694,1.206,2.015
63,20231119,001-002,C,1,2,1.5,60.5,62.0,61.261,0.739,2.069,61.261,0.739,2.397,61.261,0.739,2.213,61.294,0.706,2.143
63,20231119,001-002,B,1,1,1.5,62.0,62.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,2,1.5,63.2,64.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.5,67.0,68.5,67.493,1.007,2.33,67.493,1.007,3.235,67.493,1.007,2.72,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.5,70.2,71.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.693,1.007,2.296
63,20231119,001-002,C,1,1,1.5,71.7,72.3,-1.0,-1.0,-1.0,72.093,0.207,2.382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.5,72.6,74.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.5,74.1,75.0,74.593,0.407,5.25,74.593,0.407,6.577,74.593,0.407,5.931,-1.0,-1.0,-1.0
63,20231119,001-002,A,0,002,1.5,75.3,76.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,D,0,002,1.5,76.8,78.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.259,0.841,2.927
63,20231119,001-002,C,1,1,1.5,78.1,79.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.5,79.0,79.8,79.059,0.741,2.212,79.092,0.708,2.223,79.092,0.708,2.117,79.059,0.741,2.477
63,20231119,001-002,C,1,1,1.5,79.8,80.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,2,1.5,82.9,84.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,C,1,1,1.5,84.4,84.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,D,0,002,1.5,84.7,86.2,84.792,1.408,6.903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.825,1.375,2.654
63,20231119,001-002,C,1,2,1.5,86.2,86.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
63,20231119,001-002,B,1,1,1.5,87.2,88.7,87.458,1.242,2.661,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,D,0,001,1.5,6.5,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.833,0.167,2.606
64,20231119,001-002,A,0,001,1.5,11.4,12.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,B,1,1,1.5,15.6,17.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,B,1,2,1.5,18.2,19.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,C,1,1,1.5,21.5,23.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,A,0,002,1.5,23.0,23.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,B,1,2,1.5,26.6,28.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,A,0,001,1.5,32.2,33.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.297,1.403,2.293
64,20231119,001-002,D,0,001,1.5,60.1,61.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,B,1,1,1.5,61.7,63.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,A,0,002,1.5,67.2,68.7,-1.0,-1.0,-1.0,67.56,1.14,2.443,67.56,1.14,2.046,-1.0,-1.0,-1.0
64,20231119,001-002,C,1,2,1.5,68.8,70.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
64,20231119,001-002,D,0,001,1.5,73.2,74.7,73.593,1.107,2.164,73.593,1.107,2.301,73.593,1.107,2.467,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.5,2.1,2.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.5,4.0,5.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,5.6,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,7.1,8.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,D,0,002,1.5,8.1,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,11.5,13.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,13.0,14.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,14.2,15.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,18.0,19.5,19.298,0.202,2.714,19.298,0.202,2.979,18.765,0.735,2.034,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.5,19.5,19.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.5,21.6,23.1,22.198,0.902,2.809,22.198,0.902,2.965,22.164,0.936,2.286,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,23.1,24.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.5,24.6,25.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.5,25.3,26.8,26.531,0.269,4.776,26.497,0.303,2.011,26.497,0.303,2.194,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,2,1.5,27.5,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.5,29.9,31.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,D,0,002,1.5,31.5,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,35.2,36.7,35.53,1.17,2.876,35.53,1.17,3.688,35.53,1.17,3.104,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.5,36.7,37.4,36.763,0.637,4.281,36.763,0.637,5.501,36.763,0.637,4.693,37.296,0.104,2.02
66,20231119,001-002,A,0,001,1.5,37.8,39.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,001,1.5,39.6,41.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.629,1.471,5.622
66,20231119,001-002,A,0,001,1.5,41.4,42.9,42.029,0.871,3.575,42.029,0.871,4.365,42.029,0.871,3.87,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,1,1.5,42.9,43.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.5,43.0,43.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.5,43.2,43.6,43.229,0.371,2.558,43.229,0.371,2.062,43.229,0.371,2.816,43.496,0.104,2.266
66,20231119,001-002,A,0,002,1.5,43.6,44.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,002,1.5,45.1,46.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,2,1.5,48.6,50.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,1,1.5,50.1,50.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,C,1,2,1.5,50.2,50.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,D,0,001,1.5,50.4,51.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,001,1.5,51.5,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,001,1.5,52.0,53.1,52.861,0.239,2.731,52.828,0.272,2.084,52.861,0.239,3.174,-1.0,-1.0,-1.0
66,20231119,001-002,A,0,001,1.5,53.1,53.9,53.628,0.272,3.003,53.628,0.272,3.813,53.628,0.272,3.447,-1.0,-1.0,-1.0
66,20231119,001-002,B,1,1,1.5,55.1,56.6,-1.0,-1.0,-1.0,55.494,1.106,2.104,55.494,1.106,2.245,55.928,0.672,2.074
66,20231119,001-002,A,0,002,1.5,58.0,59.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.327,0.173,2.224
68,20231119,001-002,A,0,001,1.5,6.3,7.8,7.633,0.167,3.121,7.633,0.167,4.397,7.633,0.167,3.613,-1.0,-1.0,-1.0
68,20231119,001-002,A,0,001,1.5,12.0,13.5,12.099,1.401,2.008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.399,1.101,2.149
68,20231119,001-002,A,0,001,1.5,16.6,18.1,16.832,1.268,2.369,16.832,1.268,2.124,16.832,1.268,2.291,17.298,0.802,2.666
68,20231119,001-002,C,1,1,1.5,18.1,18.9,18.465,0.435,2.07,18.298,0.602,2.017,18.298,0.602,2.048,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,2,1.5,18.9,20.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,1,1.5,20.4,20.7,20.431,0.269,4.338,20.431,0.269,4.932,20.431,0.269,4.937,20.631,0.069,2.249
68,20231119,001-002,A,0,002,1.5,20.7,21.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.931,0.569,2.108
68,20231119,001-002,A,0,002,1.5,22.3,23.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.531,1.269,2.349
68,20231119,001-002,C,1,2,1.5,24.3,25.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,B,1,1,1.5,27.7,29.2,27.764,1.436,2.853,27.764,1.436,3.181,27.731,1.469,2.029,27.797,1.403,4.019
68,20231119,001-002,C,1,2,1.5,29.2,30.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,1,1.5,30.1,30.3,30.13,0.17,2.29,30.13,0.17,2.33,30.13,0.17,2.483,30.13,0.17,4.781
68,20231119,001-002,B,1,2,1.5,32.5,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,1,1.5,34.3,35.8,34.397,1.403,3.226,34.397,1.403,3.164,34.397,1.403,3.57,34.33,1.47,4.021
68,20231119,001-002,B,1,2,1.5,40.3,41.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,1,1.5,44.4,45.9,-1.0,-1.0,-1.0,44.862,1.038,2.228,44.429,1.471,2.247,44.596,1.304,2.223
68,20231119,001-002,C,1,2,1.5,45.9,46.5,46.062,0.438,3.429,46.062,0.438,2.863,46.062,0.438,3.575,-1.0,-1.0,-1.0
68,20231119,001-002,B,1,1,1.5,50.7,52.2,50.828,1.372,2.766,50.828,1.372,3.495,50.828,1.372,3.181,51.728,0.472,2.493
68,20231119,001-002,C,1,2,1.5,52.2,52.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.228,0.372,2.284
68,20231119,001-002,C,1,1,1.5,53.0,54.5,53.028,1.472,2.693,53.028,1.472,3.287,53.028,1.472,3.111,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,2,1.5,54.5,55.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,1,1.5,55.8,56.5,55.828,0.672,5.149,55.828,0.672,6.453,55.828,0.672,5.824,-1.0,-1.0,-1.0
68,20231119,001-002,A,0,002,1.5,56.5,57.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,C,1,2,1.5,60.4,61.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
68,20231119,001-002,B,1,1,1.5,63.4,64.9,63.427,1.473,2.478,63.427,1.473,2.272,63.427,1.473,2.715,64.394,0.506,2.958
68,20231119,001-002,A,0,002,1.5,67.4,68.9,67.593,1.307,2.398,67.593,1.307,2.76,67.593,1.307,2.64,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,002,1.5,3.7,5.2,-1.0,-1.0,-1.0,5.066,0.134,2.047,-1.0,-1.0,-1.0,4.433,0.767,2.009
71,20231119,001-002,A,0,002,1.5,5.7,7.2,6.066,1.134,2.363,6.066,1.134,2.229,6.066,1.134,2.111,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,002,1.5,8.3,9.8,9.032,0.768,2.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,002,1.5,13.9,15.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,B,1,2,1.5,17.5,19.0,18.665,0.335,4.579,18.665,0.335,5.442,18.665,0.335,4.584,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,001,1.5,20.5,22.0,20.565,1.435,2.158,20.565,1.435,2.765,20.565,1.435,2.515,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,001,1.5,23.4,24.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.764,0.136,3.029
71,20231119,001-002,A,0,001,1.5,32.5,34.0,32.797,1.203,3.365,32.797,1.203,3.704,32.797,1.203,3.716,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,001,1.5,34.9,36.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.263,1.137,2.463
71,20231119,001-002,A,0,001,1.5,37.7,39.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,001,1.5,39.2,40.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,001,1.5,43.6,45.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,D,0,001,1.5,45.1,46.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,B,1,1,1.5,52.2,53.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,C,1,2,1.5,53.7,54.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,001,1.5,55.3,56.8,56.428,0.372,3.105,56.428,0.372,4.072,56.428,0.372,3.488,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,001,1.5,58.1,59.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
71,20231119,001-002,A,0,001,1.5,62.0,63.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72,20231119,001-002,A,0,002,1.5,2.2,3.7,-1.0,-1.0,-1.0,3.0,0.7,2.145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72,20231119,001-002,C,1,2,1.5,3.7,4.0,-1.0,-1.0,-1.0,3.733,0.267,2.373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72,20231119,001-002,C,1,1,1.5,4.0,5.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
72,20231119,001-002,B,1,2,1.5,5.1,6.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
