scenario,date,pair,case,label,subject_id,window_duration,start_time,end_time,fullbody_onset_time,fullbody_onset_delta_t,fullbody_onset_z_score,hands_onset_time,hands_onset_delta_t,hands_onset_z_score,upper_body_onset_time,upper_body_onset_delta_t,upper_body_onset_z_score,head_onset_time,head_onset_delta_t,head_onset_z_score
79,20231208,005-006,C,1,6,2.0,28.5,30.5,29.764,0.736,2.291,29.764,0.736,2.823,29.764,0.736,2.262,-1.0,-1.0,-1.0
79,20231208,005-006,B,1,5,2.0,31.4,33.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.797,1.603,2.114
79,20231208,005-006,C,1,6,2.0,33.4,33.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,20231208,005-006,C,1,5,2.0,34.8,36.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,20231208,005-006,C,1,6,2.0,48.4,50.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,20231208,005-006,C,1,5,2.0,50.4,51.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,20231208,005-006,C,1,6,2.0,51.6,53.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,20231208,005-006,C,1,5,2.0,53.9,55.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.661,1.239,2.11
79,20231208,005-006,B,1,6,2.0,55.9,57.6,56.994,0.606,2.792,56.994,0.606,2.267,56.994,0.606,2.474,-1.0,-1.0,-1.0
79,20231208,005-006,C,1,5,2.0,57.6,58.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
79,20231208,005-006,C,1,6,2.0,58.4,59.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,3.1,5.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,5.1,5.8,5.799,0.001,3.228,5.799,0.001,3.994,5.799,0.001,3.592,-1.0,-1.0,-1.0
91,20231208,005-006,B,1,5,2.0,6.0,8.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,10.1,12.1,11.832,0.268,2.63,11.832,0.268,2.832,11.832,0.268,2.925,-1.0,-1.0,-1.0
91,20231208,005-006,A,0,005,2.0,12.1,14.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,14.0,14.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,14.8,15.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,16.4,18.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,18.4,19.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,A,0,005,2.0,19.8,21.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,D,0,005,2.0,26.4,28.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,28.4,29.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,29.4,30.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,30.3,30.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,30.6,31.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,A,0,005,2.0,32.6,34.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,34.6,35.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,35.3,36.0,-1.0,-1.0,-1.0,35.53,0.47,2.059,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,37.1,39.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,42.3,44.3,42.796,1.504,2.594,42.596,1.704,2.034,42.796,1.504,2.715,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,47.8,49.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.262,0.538,2.222
91,20231208,005-006,C,1,6,2.0,60.0,62.0,61.461,0.539,3.289,61.427,0.573,2.202,61.461,0.539,3.777,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,62.0,62.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,6,2.0,65.4,67.4,65.427,1.973,2.29,65.593,1.807,2.059,65.427,1.973,2.576,-1.0,-1.0,-1.0
91,20231208,005-006,C,1,5,2.0,67.4,68.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.56,0.84,2.107
101,20240128,001-007,C,1,1,2.0,4.5,5.8,4.633,1.167,2.678,4.533,1.267,2.026,4.633,1.167,3.089,5.166,0.634,2.463
101,20240128,001-007,C,1,7,2.0,5.8,7.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,1,2.0,7.5,9.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,D,0,007,2.0,11.3,13.3,11.432,1.868,2.63,11.366,1.934,2.368,11.432,1.868,2.868,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,7,2.0,13.3,15.2,14.032,1.168,2.589,14.032,1.168,3.337,14.032,1.168,2.811,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,1,2.0,15.2,16.7,16.165,0.535,2.268,16.165,0.535,3.141,16.165,0.535,2.555,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,7,2.0,17.3,19.3,19.131,0.169,2.051,18.898,0.402,2.23,19.131,0.169,2.191,17.665,1.635,2.165
101,20240128,001-007,C,1,1,2.0,20.0,22.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,7,2.0,23.0,25.0,23.131,1.869,2.638,23.131,1.869,3.04,23.131,1.869,2.684,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,1,2.0,25.0,25.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,B,1,7,2.0,29.3,31.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,1,2.0,31.3,31.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,7,2.0,31.9,32.0,31.963,0.037,2.371,31.963,0.037,2.166,31.963,0.037,2.126,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,1,2.0,32.0,32.7,32.23,0.47,8.091,32.23,0.47,10.793,32.23,0.47,9.109,-1.0,-1.0,-1.0
101,20240128,001-007,A,0,007,2.0,35.0,37.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.463,1.537,2.455
101,20240128,001-007,A,0,007,2.0,39.5,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,B,1,7,2.0,42.9,44.9,43.096,1.804,2.435,43.062,1.838,2.618,43.062,1.838,2.209,-1.0,-1.0,-1.0
101,20240128,001-007,C,1,1,2.0,44.9,45.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,A,0,007,2.0,48.0,50.0,48.029,1.971,5.588,48.029,1.971,5.938,48.029,1.971,6.018,-1.0,-1.0,-1.0
101,20240128,001-007,A,0,007,2.0,53.0,55.0,53.028,1.972,2.437,53.028,1.972,2.283,53.028,1.972,2.379,53.028,1.972,2.907
101,20240128,001-007,A,0,007,2.0,62.1,64.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,B,1,7,2.0,66.4,68.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,A,0,001,2.0,68.4,70.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,68.96,1.04,2.129
101,20240128,001-007,C,1,1,2.0,70.0,71.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101,20240128,001-007,A,0,007,2.0,76.7,78.7,77.959,0.741,2.574,77.926,0.774,2.527,77.926,0.774,2.182,-1.0,-1.0,-1.0
101,20240128,001-007,A,0,007,2.0,88.3,90.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.991,1.309,2.542
102,20240128,001-007,B,1,7,2.0,7.4,9.4,7.699,1.701,2.61,7.699,1.701,3.14,7.699,1.701,2.838,8.632,0.768,2.728
102,20240128,001-007,C,1,1,2.0,9.4,10.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102,20240128,001-007,A,0,007,2.0,10.6,12.4,11.799,0.601,2.394,11.299,1.101,2.383,11.299,1.101,2.05,-1.0,-1.0,-1.0
102,20240128,001-007,A,0,007,2.0,12.4,13.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.532,0.968,2.002
102,20240128,001-007,A,0,007,2.0,15.6,17.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102,20240128,001-007,B,1,1,2.0,18.8,20.8,18.831,1.969,8.262,18.831,1.969,11.107,18.831,1.969,9.328,-1.0,-1.0,-1.0
102,20240128,001-007,A,0,007,2.0,23.2,25.2,23.998,1.202,2.085,23.998,1.202,2.55,23.998,1.202,2.224,-1.0,-1.0,-1.0
102,20240128,001-007,C,1,7,2.0,25.2,26.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102,20240128,001-007,B,1,1,2.0,56.8,58.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102,20240128,001-007,A,0,007,2.0,59.3,61.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
102,20240128,001-007,A,0,007,2.0,65.1,67.1,65.16,1.94,2.342,65.16,1.94,3.068,65.16,1.94,2.596,-1.0,-1.0,-1.0
102,20240128,001-007,A,0,007,2.0,67.1,68.5,67.393,1.107,2.459,67.393,1.107,2.733,67.393,1.107,2.73,-1.0,-1.0,-1.0
102,20240128,001-007,A,0,007,2.0,72.0,74.0,73.059,0.941,2.04,72.226,1.774,2.125,73.059,0.941,2.259,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,001,2.0,2.2,4.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,D,0,001,2.0,4.2,5.9,5.066,0.834,2.133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,001,2.0,5.9,7.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,B,1,1,2.0,8.6,10.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,007,2.0,10.6,12.2,11.799,0.401,6.655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.199,1.001,2.391
103,20240128,001-007,A,0,007,2.0,12.2,13.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,007,2.0,13.4,15.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.665,1.335,2.519
103,20240128,001-007,C,1,7,2.0,15.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.232,1.768,2.227
103,20240128,001-007,B,1,1,2.0,17.9,19.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,C,1,7,2.0,19.9,21.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,B,1,1,2.0,21.7,22.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,C,1,7,2.0,22.9,23.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.198,0.502,2.392
103,20240128,001-007,B,1,1,2.0,24.4,26.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,C,1,7,2.0,26.4,27.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.731,0.569,2.533
103,20240128,001-007,A,0,001,2.0,27.3,28.6,27.531,1.069,2.681,27.531,1.069,3.698,27.531,1.069,3.11,-1.0,-1.0,-1.0
103,20240128,001-007,B,1,1,2.0,29.1,31.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,B,1,7,2.0,31.1,33.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,C,1,1,2.0,33.1,33.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,007,2.0,33.5,35.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,007,2.0,35.7,37.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,C,1,7,2.0,37.7,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,C,1,1,2.0,39.0,39.2,39.096,0.104,2.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,B,1,7,2.0,39.5,41.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,001,2.0,42.7,44.7,42.762,1.938,2.138,-1.0,-1.0,-1.0,42.796,1.904,2.103,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,001,2.0,46.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,A,0,001,2.0,54.1,56.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
103,20240128,001-007,B,1,1,2.0,58.3,60.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,20240128,001-007,A,0,001,2.0,9.1,11.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,20240128,001-007,C,1,1,2.0,22.5,24.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,20240128,001-007,C,1,7,2.0,27.6,29.6,28.664,0.936,2.229,28.664,0.936,2.375,28.664,0.936,2.411,28.464,1.136,2.772
104,20240128,001-007,C,1,1,2.0,32.9,34.9,33.13,1.77,2.139,33.13,1.77,2.561,33.13,1.77,2.285,-1.0,-1.0,-1.0
104,20240128,001-007,C,1,7,2.0,36.3,38.3,37.996,0.304,2.252,38.03,0.27,2.476,37.996,0.304,2.42,36.496,1.804,2.152
104,20240128,001-007,C,1,1,2.0,38.3,39.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,20240128,001-007,C,1,7,2.0,39.0,40.7,40.129,0.571,2.223,40.163,0.537,4.951,40.129,0.571,2.236,39.396,1.304,2.768
104,20240128,001-007,C,1,1,2.0,40.7,41.1,40.996,0.104,2.829,40.996,0.104,2.787,40.996,0.104,3.143,-1.0,-1.0,-1.0
104,20240128,001-007,D,0,007,2.0,41.1,41.8,41.329,0.471,2.385,-1.0,-1.0,-1.0,41.329,0.471,2.29,41.363,0.437,2.062
104,20240128,001-007,C,1,7,2.0,41.8,43.8,41.929,1.871,2.057,43.462,0.338,2.332,41.929,1.871,2.191,-1.0,-1.0,-1.0
104,20240128,001-007,C,1,1,2.0,43.8,45.1,43.996,1.104,2.046,43.929,1.171,2.678,43.929,1.171,2.238,-1.0,-1.0,-1.0
104,20240128,001-007,B,1,7,2.0,45.1,46.5,45.162,1.338,2.167,45.662,0.838,2.102,45.129,1.371,2.069,45.162,1.338,4.08
104,20240128,001-007,A,0,001,2.0,51.6,53.6,51.628,1.972,5.412,51.628,1.972,4.72,51.628,1.972,5.975,51.728,1.872,2.727
104,20240128,001-007,B,1,1,2.0,59.7,61.7,60.827,0.873,2.023,59.961,1.739,2.077,59.961,1.739,2.15,60.461,1.239,2.021
104,20240128,001-007,C,1,7,2.0,61.7,62.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,20240128,001-007,B,1,1,2.0,65.0,67.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.427,0.573,2.052,65.027,1.973,3.75
104,20240128,001-007,A,0,007,2.0,71.3,73.3,71.793,1.507,2.385,71.759,1.541,2.294,71.759,1.541,2.055,-1.0,-1.0,-1.0
104,20240128,001-007,B,1,7,2.0,73.5,75.5,73.526,1.974,4.292,73.526,1.974,5.322,73.526,1.974,4.666,75.459,0.041,2.474
104,20240128,001-007,A,0,001,2.0,79.9,81.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,20240128,001-007,A,0,001,2.0,84.7,86.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,20240128,001-007,C,1,1,2.0,86.7,87.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
104,20240128,001-007,C,1,7,2.0,87.9,89.9,88.191,1.709,2.506,88.191,1.709,2.837,88.191,1.709,2.634,88.758,1.142,2.171
104,20240128,001-007,A,0,001,2.0,91.0,93.0,92.524,0.476,2.374,92.524,0.476,3.355,92.524,0.476,2.766,-1.0,-1.0,-1.0
104,20240128,001-007,B,1,1,2.0,93.2,95.2,93.357,1.843,2.916,93.257,1.943,2.31,93.257,1.943,2.17,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,2.9,3.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,6,2.0,3.7,5.7,4.833,0.867,2.339,4.833,0.867,3.121,4.833,0.867,2.555,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,5.7,6.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,A,0,006,2.0,6.8,8.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,A,0,006,2.0,13.5,15.5,13.532,1.968,2.169,-1.0,-1.0,-1.0,13.532,1.968,2.357,-1.0,-1.0,-1.0
105,20231208,005-006,A,0,006,2.0,22.1,24.1,22.131,1.969,2.087,22.131,1.969,3.069,22.131,1.969,2.483,-1.0,-1.0,-1.0
105,20231208,005-006,A,0,006,2.0,27.2,29.2,-1.0,-1.0,-1.0,27.297,1.903,2.119,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,6,2.0,29.2,29.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,29.5,31.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.464,0.636,2.262
105,20231208,005-006,B,1,6,2.0,33.7,35.7,34.397,1.303,2.666,-1.0,-1.0,-1.0,34.397,1.303,2.707,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,35.7,36.0,35.763,0.237,2.025,35.796,0.204,3.216,35.796,0.204,3.06,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,6,2.0,36.0,37.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,39.4,41.4,40.129,1.271,2.048,39.463,1.937,2.427,39.463,1.937,2.041,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,6,2.0,41.4,42.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,A,0,005,2.0,46.3,48.3,46.495,1.805,9.634,46.495,1.805,12.285,46.495,1.805,10.626,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,48.3,48.6,48.362,0.238,3.762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,6,2.0,48.6,49.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,49.1,50.3,49.428,0.872,3.184,49.428,0.872,3.02,49.428,0.872,3.02,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,6,2.0,50.3,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,52.6,54.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.661,1.939,2.079
105,20231208,005-006,C,1,6,2.0,63.8,65.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,C,1,5,2.0,67.3,69.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,20231208,005-006,A,0,006,2.0,69.3,71.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
107,20240128,001-007,C,1,7,2.0,7.5,8.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
107,20240128,001-007,B,1,1,2.0,8.5,10.3,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
107,20240128,001-007,B,1,7,2.0,11.1,13.1,11.566,1.534,2.274,11.566,1.534,2.24,11.566,1.534,2.086,-1.0,-1.0,-1.0
107,20240128,001-007,C,1,1,2.0,16.2,18.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
107,20240128,001-007,A,0,007,2.0,28.6,30.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.43,0.17,2.429
107,20240128,001-007,A,0,007,2.0,30.6,32.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,31.23,1.27,2.05
107,20240128,001-007,C,1,7,2.0,34.9,36.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.563,0.337,2.116
107,20240128,001-007,C,1,1,2.0,44.6,46.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
109,20240128,001-007,C,1,1,2.0,2.8,4.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
109,20240128,001-007,B,1,7,2.0,7.2,9.2,-1.0,-1.0,-1.0,8.366,0.834,2.191,-1.0,-1.0,-1.0,8.466,0.734,2.028
109,20240128,001-007,A,0,001,2.0,9.2,10.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
109,20240128,001-007,C,1,1,2.0,12.4,14.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
109,20240128,001-007,C,1,7,2.0,20.2,22.2,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
109,20240128,001-007,C,1,1,2.0,22.2,22.7,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
109,20240128,001-007,B,1,7,2.0,25.6,27.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
